Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
104	413.72906	261.24878	574.60547	-38.510033	671.5711	80.14349	780.2756	522.9712	1000.0	1000.0	415999	71.20284	10.762027	147.94249	-50.790165	-72.29089	5.9365444	4781.862322807312
105	480.08426	97.76668	609.2775	364.5608	393.62195	206.97153	675.48676	66.56765	1000.0	1000.0	419999	71.906624	10.988016	151.92874	-41.060337	-72.99278	6.0451007	4827.818494558334
106	486.91562	56.78899	562.41016	411.83127	630.18756	131.99712	795.1407	329.4517	1000.0	1000.0	423999	72.5106	11.0441675	146.10907	-32.93369	-73.585815	5.865967	4873.893533229828
107	441.98584	244.68944	602.7966	18.998901	556.4405	55.441742	624.09875	415.00046	1000.0	1000.0	427999	72.91815	11.183628	149.03683	-48.93965	-73.98691	5.8286805	4919.824550628662
108	502.28452	65.15155	581.48315	400.59116	288.45752	281.64005	654.0332	-76.55237	1000.0	1000.0	431999	73.14591	11.1699295	153.73299	-24.773499	-74.20708	5.8239098	4965.6189115047455
109	529.40234	70.66142	636.9764	438.65683	557.85236	74.07674	683.93207	463.68848	1000.0	1000.0	435999	73.44804	11.18139	156.52254	-15.82185	-74.51116	5.6739335	5011.631190538406
110	523.24603	78.21786	633.82104	415.31503	542.12634	126.90953	671.9792	360.06354	1000.0	1000.0	439999	73.65288	11.099377	152.29808	-32.568993	-74.69874	5.57394	5057.811943769455
111	479.6174	148.62599	645.1645	257.36417	527.3954	163.13957	725.23346	200.72388	1000.0	1000.0	443999	73.934364	11.437807	158.68248	-15.685635	-74.98681	5.6812806	5104.249675750732
112	423.47772	65.548874	513.4206	336.2497	529.75586	101.0357	657.06995	310.59134	1000.0	1000.0	447999	74.1909	11.635065	164.30867	-2.301055	-75.22989	5.718414	5150.093925952911
113	530.7883	82.45544	596.5145	389.4465	484.5102	145.16757	695.9671	215.6049	1000.0	1000.0	451999	74.30324	11.627349	161.42995	-8.609488	-75.34077	5.618941	5195.832865476608
114	523.887	46.382126	587.91614	460.24762	617.6883	112.244835	706.8323	331.71402	1000.0	1000.0	455999	74.552345	11.715979	169.32042	-1.4700642	-75.593376	5.7815313	5241.6469514369965
115	561.0886	81.81627	659.4435	466.50827	494.6087	175.05113	672.30664	82.94759	1000.0	1000.0	459999	74.97395	12.0860615	166.04932	-7.1131167	-76.015366	6.009754	5287.742869853973
116	498.28067	112.26747	655.1103	372.3638	344.90854	161.57413	608.53613	-60.79131	1000.0	1000.0	463999	75.349266	12.140371	175.42404	-7.1867723	-76.376144	6.036378	5334.150410652161
117	368.4883	150.98224	596.282	173.00963	529.61145	97.4019	667.92303	340.45853	1000.0	1000.0	467999	75.687645	12.476873	185.72688	-5.2554035	-76.72737	6.2402616	5380.116054773331
118	558.8821	37.217896	595.825	515.4822	435.3488	110.55394	664.0932	243.76918	1000.0	1000.0	471999	75.91195	12.491529	181.9712	-35.250168	-76.94194	6.1002984	5426.224210977554
119	587.431	23.450176	612.9164	562.1445	517.35913	136.52881	654.12177	285.9528	1000.0	1000.0	475999	76.20127	12.643729	174.97354	-0.5872755	-77.22314	6.028647	5472.221909046173
120	559.1564	98.5677	620.66705	388.71292	631.877	81.89558	719.2064	448.04865	1000.0	1000.0	479999	76.25536	12.705235	173.9051	-10.610907	-77.268654	6.0538898	5518.194732904434
121	399.23138	105.03131	474.85855	218.24579	496.667	141.65016	716.4864	190.00096	1000.0	1000.0	483999	76.53323	12.762105	181.87695	-25.733294	-77.5505	6.18463	5564.3241584300995
122	569.33	41.02015	605.3948	502.5237	567.0111	93.90103	660.7385	363.3444	1000.0	1000.0	487999	76.648	12.840447	175.04955	-27.580029	-77.6506	6.0045495	5610.229119300842
123	571.8672	49.599274	630.3347	497.97522	247.86812	581.5818	550.87634	-1418.3511	1000.0	1000.0	491999	76.78055	12.960244	192.05397	-9.979031	-77.78334	5.9646726	5656.338582515717
124	585.621	112.71482	678.3919	394.68524	362.44708	229.2685	662.9576	30.07063	1000.0	1000.0	495999	76.88884	12.96332	194.52705	-2.679915	-77.88691	6.0919847	5702.826288700104
125	399.9898	50.153706	467.5714	336.72238	593.45734	63.57774	676.7848	453.66302	1000.0	1000.0	499999	76.93649	12.891746	179.29802	-14.238016	-77.92425	5.909588	5748.74369764328
