Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
41	1402.1548	43.445366	1458.7435	1336.5474	1434.0914	21.640533	1487.0093	1406.845	1000.0	1000.0	163999	99.253	14.075626	118.78707	24.445889	99.25296	14.076027	118.74369	24.851662	-99.02854	0.80154926	0.38154787	0.014916808	0.42641687	0.32955042	0.015609059	0.0032659606	0.027869813	0.003245265	3.1629136	0.16804413	3.8111165	2.658596	4582.726151227951
42	1384.0569	30.053421	1419.7789	1337.7683	1296.6414	163.1481	1443.619	1027.1901	1000.0	1000.0	167999	102.15835	14.81374	122.261284	26.880985	102.15839	14.813762	122.61455	27.747194	-101.932175	0.8182133	0.40355864	0.012640764	0.45534682	0.36590612	0.016418768	0.0033868684	0.026930999	0.0036872479	3.1889257	0.17521411	3.9745321	2.6534636	4699.849132061005
43	1246.2662	200.55702	1450.02	990.2341	1108.7986	40.198082	1168.2942	1037.0552	1000.0	1000.0	171999	105.474	15.775593	132.512	27.244604	105.47392	15.775736	134.40556	28.624554	-105.27716	0.8618099	0.44932592	0.021863176	0.51686317	0.38840187	0.017980171	0.0036268209	0.036968727	0.004084955	3.4858165	0.2330909	4.4594665	2.7945797	4825.678343057632
44	1204.4163	117.14582	1320.7522	1047.28	1417.1061	7.817344	1431.7927	1407.7472	1000.0	1000.0	175999	108.885	16.692465	127.26282	30.48393	108.88499	16.692524	127.4988	30.3565	-108.64703	0.88878685	0.44163224	0.035632394	0.52883226	0.35203284	0.018171383	0.0039117862	0.029656429	0.003393237	3.414964	0.23250617	4.1834292	2.751778	4927.100322723389
45	1443.9436	25.381403	1462.5356	1400.2316	1483.5563	14.95599	1506.3219	1458.1237	1000.0	1000.0	179999	109.94582	16.706629	129.36926	21.895428	109.94587	16.706898	129.3808	24.978662	-109.69586	0.88310486	0.37615338	0.013178297	0.43147543	0.33885524	0.016034497	0.0033154811	0.0254206	0.0032461437	3.2174506	0.20689374	4.1046534	2.6036773	5023.936016321182
46	1545.442	29.567705	1578.4073	1502.6675	1606.9097	21.008104	1635.3973	1565.4622	1000.0	1000.0	183999	111.68417	17.056501	131.93106	28.297386	111.68413	17.05729	131.77469	27.972101	-111.474075	0.8809801	0.4385235	0.026311371	0.5159019	0.3702492	0.01763433	0.0035925994	0.028161533	0.0034973763	3.5465176	0.2060589	4.3397517	2.854854	5145.688838005066
47	1597.1814	115.66985	1748.5992	1423.662	1688.0912	71.19859	1783.1759	1550.6842	1000.0	1000.0	187999	115.04177	17.776693	138.70795	28.045973	115.0418	17.776567	138.29582	27.15385	-114.83357	0.9386788	0.4927829	0.013082995	0.5391912	0.44888797	0.019762522	0.0041372674	0.03708333	0.0038834743	3.6864023	0.17681816	4.3493533	3.109715	5251.573606967926
48	1681.6462	182.75316	1843.9729	1377.9948	1698.4504	94.12513	1813.0736	1486.9055	1000.0	1000.0	191999	118.1698	18.390783	145.25252	27.87455	118.16972	18.391212	146.71336	26.256578	-117.946846	0.99147993	0.501736	0.02641483	0.59817386	0.43712327	0.033219777	0.01538909	0.09232794	0.0040078075	3.6690931	0.1819176	4.301438	3.0383239	5355.61754822731
49	1170.0349	205.66483	1496.1099	970.5787	1651.3922	152.6608	1794.8706	1225.2906	1000.0	1000.0	195999	122.93992	20.149628	153.68675	30.659346	122.9399	20.149864	154.21472	29.65946	-122.75989	1.3149793	0.59215546	0.04999367	0.7251517	0.4715978	0.06754065	0.010977932	0.1099449	0.029525122	4.0894027	0.29986712	5.097033	3.2598639	5472.833790302277
50	1800.4424	66.69493	1849.258	1686.0989	1730.1276	15.52125	1754.4741	1705.2219	1000.0	1000.0	199999	128.92944	22.664516	160.71584	27.960297	128.92949	22.663977	161.3324	28.852211	-128.72629	1.5007309	0.5882467	0.028175067	0.67652667	0.49750373	0.0777711	0.011238883	0.12219208	0.03467678	4.1563234	0.22856964	5.0452075	3.446901	5583.4312915802
51	1809.8236	74.85987	1931.0405	1740.864	1940.1295	37.6309	2010.9606	1873.0326	1000.0	1000.0	203999	132.26488	23.307692	174.14313	30.558523	132.26488	23.307507	170.7623	30.943974	-132.04161	1.5431643	0.5693745	0.023578282	0.64367914	0.48139283	0.06626343	0.012699324	0.11706588	0.02012495	4.1395984	0.22686256	4.9488087	3.479707	5701.95667552948
52	1832.229	251.37126	2056.2915	1406.9243	1841.7991	337.22125	2105.4346	1122.1235	1000.0	1000.0	207999	135.89473	24.251759	183.99701	31.496487	135.89487	24.25138	185.4972	32.301582	-135.70122	1.6694856	0.6423017	0.026573831	0.7382538	0.55766034	0.045810506	0.012083827	0.08535395	0.0056747515	4.380783	0.22601141	5.6916604	3.7831933	5818.218430995941
53	1444.0374	303.16833	1964.0676	1203.9558	1535.2429	365.08405	2179.606	985.6279	1000.0	1000.0	211999	140.6383	25.750843	191.15562	29.670416	140.63829	25.751024	186.10403	33.84363	-140.45372	1.9188095	0.6668972	0.033761326	0.7766162	0.57746434	0.067537844	0.022209426	0.1157645	0.0058539286	4.4637785	0.25543135	5.281929	3.6024272	5935.965138196945
54	2017.3818	147.24219	2131.445	1765.0271	1670.4915	394.37488	2098.927	917.1199	1000.0	1000.0	215999	144.50948	27.004627	205.02464	33.07684	144.50941	27.004444	201.75233	32.22489	-144.32495	2.0426936	0.64014804	0.035844028	0.7618255	0.5479051	0.05672419	0.010146774	0.09316196	0.017213646	4.478539	0.2785393	5.6064157	3.5685136	6058.923859834671
55	1333.0221	315.3444	1796.1963	1025.8075	1899.4375	446.7303	2326.7356	1081.5228	1000.0	1000.0	219999	148.5772	28.368484	225.81622	33.985207	148.5773	28.368399	241.51276	31.621807	-148.39944	2.384146	0.69507456	0.0234516	0.7816012	0.61932045	0.038998045	0.009418376	0.08390759	0.0052178144	4.6765423	0.2647584	5.616643	3.7946286	6167.64358997345
56	1884.2834	413.8161	2215.1394	1179.2634	1464.2771	446.97366	2193.482	813.5354	1000.0	1000.0	223999	152.32176	30.1812	204.62572	23.936283	152.32195	30.180515	204.50746	19.160023	-152.15991	2.7648711	0.7098856	0.032016493	0.83451563	0.6255777	0.038740378	0.009873126	0.089108616	0.004903036	4.8630276	0.29679245	6.4557896	3.9455175	6277.292991876602
57	1188.137	564.2828	2123.9854	611.3657	1197.1865	160.99379	1425.9211	1006.0514	1000.0	1000.0	227999	157.77802	32.742886	273.0163	20.665882	157.77798	32.742764	263.794	17.670338	-157.675	3.4495385	0.81317097	0.04995519	0.9671135	0.6836928	0.05069675	0.015691046	0.17197043	0.005648164	5.2155833	0.34256557	6.7601085	4.321007	6389.02831697464
58	1073.1147	28.60385	1106.4944	1030.815	710.70404	411.84235	1201.6552	84.18046	1000.0	1000.0	231999	164.42342	37.01158	290.24268	36.741394	164.42358	37.01155	285.7683	36.13865	-164.3321	4.1366534	0.86419886	0.03911602	1.0240488	0.7324515	0.05503367	0.017501622	0.21443737	0.0060696234	5.273456	0.31031555	6.4300756	4.224293	6509.890520334244
