Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
125	55979.383	7204.9795	60446.67	43504.34	60466.387	97.734276	60669.65	60319.51	1000.0	1000.0	499999	27554.191	4655.6826	33509.562	18996.484	-27578.52	26285.957	6865.78751540184
126	56144.883	7269.1694	60601.465	43558.03	60456.926	136.67354	60665.926	60126.258	1000.0	1000.0	503999	27477.652	4616.705	34014.566	18884.045	-27501.7	25808.129	6921.060902833939
127	60505.367	103.899254	60620.336	60345.492	60439.4	76.15774	60596.43	60283.703	1000.0	1000.0	507999	27389.658	4581.064	32980.92	18751.102	-27413.512	26764.553	6976.013736963272
128	56224.008	7457.0107	60597.97	43308.34	60477.113	79.354706	60602.79	60363.926	1000.0	1000.0	511999	27341.521	4537.5986	33069.08	18723.053	-27365.26	24537.383	7031.0038895606995
129	60333.234	421.36615	60620.848	59604.96	60451.8	68.88401	60592.27	60372.402	1000.0	1000.0	515999	27264.66	4500.497	33312.477	18728.273	-27287.895	26544.229	7085.52511048317
130	56366.652	6934.236	60601.547	44358.938	60491.53	112.95202	60797.777	60347.87	1000.0	1000.0	519999	27175.365	4469.8335	32545.643	18632.043	-27198.889	24631.848	7140.804171800613
131	55726.855	7317.5796	60380.383	43061.957	60426.21	78.226654	60526.113	60247.33	1000.0	1000.0	523999	27103.232	4439.1743	32469.074	18634.098	-27126.586	22978.46	7195.635691404343
132	60513.258	44.352287	60568.957	60446.383	60468.457	133.41588	60749.457	60289.516	1000.0	1000.0	527999	27050.844	4399.281	33005.625	18662.5	-27074.295	23317.408	7250.2603878974915
133	56095.355	7547.3813	60605.79	43024.215	60430.656	77.9756	60512.29	60254.44	1000.0	1000.0	531999	26971.188	4372.664	32832.54	18655.795	-26994.357	24182.031	7304.625000476837
134	56010.8	7523.8647	60405.453	42979.2	60453.645	109.44188	60590.543	60220.25	1000.0	1000.0	535999	26913.771	4336.8013	32860.934	18812.36	-26936.275	22337.521	7358.733787059784
135	55400.656	7037.3066	60540.555	43432.9	60435.74	45.396984	60518.22	60354.004	1000.0	1000.0	539999	26848.473	4305.9136	32003.223	18671.646	-26870.717	21400.572	7412.983636140823
136	47647.98	7486.3906	60598.543	42990.7	60420.613	75.69896	60527.766	60281.23	1000.0	1000.0	543999	26724.967	4283.335	33538.35	18606.75	-26746.865	22152.842	7467.186641216278
137	60264.73	539.48425	60651.574	59334.902	60403.71	89.79552	60487.984	60223.137	1000.0	1000.0	547999	26638.162	4254.754	32115.52	18586.793	-26659.879	22799.676	7522.056764364243
138	56131.703	6909.397	60493.1	44184.586	60500.727	94.54979	60660.57	60323.777	1000.0	1000.0	551999	26556.455	4226.2266	32266.346	18584.686	-26577.848	22705.932	7576.57585310936
139	51690.7	8460.323	60481.7	43039.027	60417.617	116.835724	60513.06	60171.312	1000.0	1000.0	555999	26476.87	4198.897	31847.273	18554.695	-26498.38	22716.162	7631.60173201561
