Epoch	AverageTestEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet0	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
377	12437.427	97.61144	12538.708	12293.597	10571.949	3664.8318	12563.017	-357.84918	1000.0	1000.0	1507999	1232.6168	1232.6167	-1229.3564	31.440252	2.7080932	0.040476654	2.9632204	2.5954692	1.3649358	0.12549296	1.5909339	1.1287888	30253.81166434288
378	12449.386	125.44077	12577.565	12243.497	12582.984	97.30307	12722.196	12435.895	1000.0	1000.0	1511999	1233.3763	1233.3768	-1230.3853	31.212269	2.7108161	0.040789828	2.9469378	2.5790143	1.2539473	0.09209371	1.5158832	1.1234009	30335.98934984207
379	12382.455	121.68292	12522.604	12260.112	12666.813	114.61384	12833.562	12460.318	1000.0	1000.0	1515999	1233.7406	1233.7406	-1230.6819	30.507572	2.7109118	0.038142703	2.872569	2.5763228	1.2689451	0.08747729	1.4224588	1.1170611	30415.71132016182
380	12417.311	95.17329	12520.933	12310.695	11305.079	3185.316	12565.282	1760.6643	1000.0	1000.0	1519999	1234.8752	1234.8754	-1231.4005	30.739063	2.7099857	0.0402662	2.8914855	2.5578399	1.4413822	0.06175381	1.5978554	1.3069946	30496.344773054123
381	12266.124	366.217	12675.915	11674.303	12498.286	86.11147	12607.25	12318.982	1000.0	1000.0	1523999	1235.6199	1235.6199	-1232.3905	30.960548	2.708835	0.039248914	2.913823	2.5664928	1.3441772	0.10418101	1.5393487	1.1522605	30575.71316432953
382	12344.306	96.70993	12462.25	12213.929	9807.785	5128.113	12609.207	-466.71707	1000.0	1000.0	1527999	1236.627	1236.6273	-1233.3735	30.02305	2.7112398	0.03917	2.8744438	2.5827596	1.350585	0.08191223	1.5237746	1.20472	30656.575008153915
383	12372.186	122.27513	12541.023	12197.509	12256.903	139.6472	12439.803	12028.601	1000.0	1000.0	1531999	1237.5295	1237.5295	-1234.3107	29.706352	2.7082114	0.037681773	2.8371432	2.5676136	1.3448771	0.074345246	1.4918258	1.1296505	30736.530928850174
384	12480.984	73.342545	12572.827	12382.504	12479.771	143.2902	12647.643	12214.618	1000.0	1000.0	1535999	1238.5114	1238.511	-1235.58	31.983496	2.7116299	0.04275947	3.0143878	2.5535831	1.2418439	0.13518344	1.5897847	1.0502088	30816.37718153
385	10766.75	2815.8596	12479.837	5891.995	12525.696	126.28783	12685.509	12324.832	1000.0	1000.0	1539999	1238.9702	1238.9706	-1235.8696	31.947073	2.713302	0.043087877	3.002263	2.559338	1.2951784	0.15323544	1.6099925	1.0680238	30895.657064437866
386	12489.314	72.71486	12585.282	12414.237	12667.432	94.09802	12873.444	12555.733	1000.0	1000.0	1543999	1239.1255	1239.1257	-1236.2645	27.493038	2.7210503	0.0369251	2.8411927	2.5970683	1.1874671	0.07171799	1.3425969	1.0930985	30975.49445462227
387	12528.061	80.637184	12619.253	12400.561	12519.672	100.27553	12764.367	12416.539	1000.0	1000.0	1547999	1239.4952	1239.4955	-1236.3848	28.53771	2.71983	0.038129106	2.911866	2.594756	1.2872099	0.05839786	1.4218941	1.1536721	31055.305641651154
388	12483.821	56.920433	12550.956	12416.1045	10112.464	5327.6587	12826.068	-743.43005	1000.0	1000.0	1551999	1240.2517	1240.2518	-1237.177	30.931797	2.7193954	0.038578946	2.9118383	2.542791	1.2881372	0.06953799	1.4469502	1.1259379	31135.44142150879
389	12347.95	88.4757	12418.635	12201.294	12479.004	103.10291	12705.822	12328.149	1000.0	1000.0	1555999	1241.6827	1241.6825	-1238.866	31.98452	2.7207234	0.038473863	2.908292	2.6011903	1.188052	0.06964317	1.3676741	1.0486902	31218.382880926132
390	12553.234	60.445095	12635.903	12468.1045	12515.489	122.126656	12737.111	12286.105	1000.0	1000.0	1559999	1242.168	1242.1685	-1239.142	32.52711	2.7199957	0.042049155	3.0351815	2.5946596	1.2641416	0.08968114	1.4682194	1.0878823	31298.692734003067
391	12509.897	120.52401	12640.231	12316.542	12622.007	50.786427	12683.862	12535.24	1000.0	1000.0	1563999	1242.9504	1242.9504	-1239.9266	30.815943	2.7203493	0.036207687	2.868966	2.5909898	1.2692131	0.051920284	1.361874	1.1594476	31379.898013353348
392	12617.297	42.14662	12681.67	12563.579	12559.95	115.12408	12795.641	12381.952	1000.0	1000.0	1567999	1244.0885	1244.0887	-1241.3639	29.126942	2.7190268	0.036169842	2.8847616	2.5899014	1.1488456	0.04235171	1.3023281	1.0732173	31459.975847005844
393	12636.982	76.36387	12713.458	12511.355	12378.529	237.24135	12650.963	11906.777	1000.0	1000.0	1571999	1244.5354	1244.5356	-1241.2865	37.07077	2.7201288	0.042570565	3.0015635	2.5913138	1.3339238	0.08762372	1.5248506	1.1764293	31541.183034420013
394	12455.6455	180.06194	12615.147	12160.714	12642.073	97.76505	12761.577	12409.526	1000.0	1000.0	1575999	1244.4727	1244.4725	-1241.5785	30.444284	2.7194982	0.03701153	2.875824	2.5953193	1.2032485	0.076517515	1.3551207	1.061736	31620.781265735626
395	12556.652	99.17734	12702.218	12442.565	12661.977	83.56019	12796.814	12519.267	1000.0	1000.0	1579999	1244.9678	1244.9674	-1242.1133	31.796497	2.7205377	0.04489517	3.086506	2.5912797	1.1916437	0.08058014	1.4407519	1.0516168	31701.660315990448
396	12539.075	33.895096	12568.438	12484.238	12489.7	150.89429	12724.679	12245.026	1000.0	1000.0	1583999	1245.1733	1245.1731	-1242.331	31.635534	2.719875	0.04012449	2.9421635	2.576218	1.1869478	0.06408851	1.3164175	1.0449237	31781.359106063843
397	12389.553	273.42697	12781.984	12088.977	11180.423	4007.457	12732.123	-835.27686	1000.0	1000.0	1587999	1245.512	1245.5117	-1242.4795	33.834984	2.720706	0.038913798	2.8719137	2.5601895	1.257376	0.063739546	1.4135679	1.1377202	31862.83405971527
398	12408.383	203.50084	12631.332	12127.732	12463.229	66.1242	12561.74	12344.497	1000.0	1000.0	1591999	1246.4528	1246.4528	-1243.3901	34.297573	2.7200065	0.04312519	3.0395286	2.587088	1.2632092	0.12528773	1.5770198	1.10006	31942.70612859726
399	12611.061	94.53168	12711.294	12481.219	12673.381	73.781784	12789.559	12561.98	1000.0	1000.0	1595999	1246.7378	1246.7379	-1243.458	33.440453	2.7206566	0.041089367	2.9851067	2.5852866	1.3481392	0.07993902	1.4996424	1.1964684	32022.634105205536
400	12454.427	75.202385	12571.624	12365.997	12584.204	94.08939	12699.839	12407.637	1000.0	1000.0	1599999	1247.0569	1247.0568	-1244.3574	29.81922	2.7183218	0.03741543	2.8557687	2.5851567	1.1273266	0.07927952	1.3297412	1.0172783	32098.822640180588
401	12444.484	156.95401	12639.006	12251.459	12257.954	125.80833	12468.158	12031.07	1000.0	1000.0	1603999	1247.8297	1247.8296	-1244.8467	33.224422	2.7146223	0.046911158	3.0335793	2.5887887	1.2318435	0.13395086	1.6276553	0.9809477	32176.53947377205
402	12443.913	130.47278	12655.384	12304.578	12719.1045	67.45288	12815.773	12567.149	1000.0	1000.0	1607999	1248.0165	1248.0166	-1245.0522	32.605343	2.719984	0.042780083	2.9135122	2.5911367	1.2296504	0.097487874	1.4152087	1.0538961	32256.221785783768
403	12441.446	86.16075	12590.508	12385.095	11519.826	2691.7566	12591.778	3450.2083	1000.0	1000.0	1611999	1248.7205	1248.7203	-1245.6665	32.995884	2.7202585	0.04259836	3.0300968	2.5851092	1.2575237	0.1014109	1.488112	1.1070985	32337.00904083252
404	12487.451	73.394485	12603.38	12404.764	12475.153	93.5412	12622.046	12320.92	1000.0	1000.0	1615999	1248.7694	1248.7697	-1246.0457	35.168346	2.7185304	0.040952917	2.961148	2.5658717	1.1353581	0.06751636	1.3226031	0.9982883	32416.270571947098
405	12417.254	92.42434	12513.203	12312.916	12685.808	148.0139	12944.208	12472.468	1000.0	1000.0	1619999	1248.8998	1248.8997	-1245.6649	30.936148	2.7059603	0.039106168	2.9244542	2.5612316	1.3233356	0.16956526	1.6150588	0.9864817	32498.270696401596
406	12647.852	64.40322	12709.117	12541.042	12484.855	136.47089	12666.5	12234.055	1000.0	1000.0	1623999	1249.4408	1249.4409	-1246.3579	28.11292	2.7089703	0.03702367	2.8254173	2.561191	1.2602625	0.09475726	1.4251751	1.0641184	32578.209159851074
407	12640.653	93.05108	12762.628	12513.34	12630.862	98.933075	12803.361	12466.754	1000.0	1000.0	1627999	1249.8029	1249.8029	-1246.693	33.872322	2.7122223	0.050201382	3.063876	2.5799267	1.2727875	0.08989524	1.5256809	1.0630108	32658.092549085617
408	12482.926	121.031364	12606.38	12296.572	12544.826	115.145096	12728.962	12367.053	1000.0	1000.0	1631999	1250.5048	1250.5044	-1247.1946	32.827045	2.716877	0.039497595	2.9011724	2.578709	1.3553716	0.15874285	1.6158582	0.9751166	32738.235082149506
409	12613.891	60.859158	12677.811	12517.228	12636.51	173.63419	12876.171	12364.723	1000.0	1000.0	1635999	1251.7096	1251.7095	-1248.3013	29.432077	2.7044902	0.037569456	2.8392801	2.5765216	1.3923542	0.10509841	1.570595	1.0093725	32821.757373571396
410	12489.8545	127.97878	12570.854	12268.69	12646.128	72.01632	12788.333	12536.094	1000.0	1000.0	1639999	1252.3374	1252.337	-1249.1908	31.51482	2.7208147	0.042766176	3.039965	2.5822933	1.2848576	0.17673944	1.8271046	0.93396276	32901.5932636261
411	9149.79	5749.5215	12765.47	-802.3651	12732.25	77.96772	12902.758	12636.472	1000.0	1000.0	1643999	1253.076	1253.0762	-1250.049	33.246914	2.7232132	0.04406215	3.0783374	2.5714715	1.241761	0.16544329	1.6475918	0.9936563	32983.41504693031
412	12507.223	65.71854	12578.006	12440.427	12645.092	134.64494	12839.321	12350.857	1000.0	1000.0	1647999	1252.4695	1252.4696	-1249.394	30.297104	2.7176964	0.038776916	2.9080484	2.5848887	1.2553294	0.10045665	1.4869518	1.0665622	33063.82389783859
413	12547.392	199.124	12753.456	12219.9	12493.849	118.54852	12785.976	12328.847	1000.0	1000.0	1651999	1253.2661	1253.2662	-1250.5376	32.09817	2.7198544	0.037905388	2.898955	2.559559	1.1349463	0.04660646	1.230898	1.0037152	33143.96668481827
414	12107.547	734.43585	12657.494	10849.333	12567.613	147.20576	12816.302	12337.205	1000.0	1000.0	1655999	1253.7712	1253.7712	-1250.7653	32.632442	2.7235405	0.04304681	3.0383568	2.6013799	1.2289708	0.20294216	1.5783489	1.0201772	33223.7232465744
415	12587.79	126.213936	12758.41	12427.223	12621.688	118.915565	12780.781	12366.423	1000.0	1000.0	1659999	1252.8843	1252.8837	-1249.8335	32.435062	2.7312315	0.038902633	2.8815036	2.5794437	1.2451394	0.18895115	1.6213264	0.98246986	33303.49167966843
416	12499.291	98.8354	12611.876	12367.46	12691.502	127.10378	12848.006	12415.053	1000.0	1000.0	1663999	1254.2241	1254.2241	-1251.2377	35.77053	2.7212334	0.040503602	2.9541502	2.5915647	1.2259953	0.06298605	1.4256378	1.1012812	33385.01739835739
417	12436.143	273.64716	12809.6875	12074.841	12564.028	120.09303	12701.784	12305.014	1000.0	1000.0	1667999	1254.5032	1254.5029	-1251.1105	35.82396	2.7178786	0.04012917	2.9872625	2.5762231	1.3768198	0.10355322	1.5483326	1.1566527	33462.514043569565
418	12499.762	124.897125	12660.918	12326.147	12548.401	194.65198	12842.864	12224.439	1000.0	1000.0	1671999	1254.9353	1254.9352	-1251.6272	39.57413	2.720927	0.041554786	2.9909427	2.5815337	1.3442267	0.08651422	1.5343198	1.134594	33545.66918992996
419	12463.695	120.38977	12625.169	12312.269	12709.37	77.009346	12815.682	12595.642	1000.0	1000.0	1675999	1255.7572	1255.7568	-1252.648	36.0874	2.7200341	0.036613517	2.8541906	2.5696523	1.2643502	0.05027121	1.3488685	1.163437	33626.57476878166
420	12541.684	131.26254	12738.658	12387.588	12264.083	152.35468	12604.618	12035.682	1000.0	1000.0	1679999	1255.4175	1255.4174	-1252.261	36.003235	2.720182	0.038440347	2.942465	2.5716038	1.2809583	0.11136905	1.5174614	1.0482258	33706.390201091766
421	12687.4375	192.26375	12865.431	12369.745	12318.127	816.0479	12802.586	9917.617	1000.0	1000.0	1683999	1256.4393	1256.4396	-1253.2887	33.08093	2.7218018	0.043716554	3.053642	2.5909252	1.2771462	0.095014766	1.5136087	1.1747257	33785.96352458
422	12549.266	80.78042	12659.093	12431.126	12629.924	87.35267	12782.833	12525.615	1000.0	1000.0	1687999	1256.1981	1256.1981	-1252.9778	45.816723	2.7257342	0.054286674	3.0763192	2.5853589	1.3126538	0.14168724	1.6122094	1.0732045	33865.90037083626
423	12337.311	314.06223	12583.432	11799.596	12529.614	111.96487	12735.797	12336.43	1000.0	1000.0	1691999	1256.6823	1256.6821	-1253.5836	37.113937	2.7125678	0.040317822	2.9134238	2.569114	1.2513623	0.1690777	1.6048282	0.97206426	33948.29127192497
424	12506.2	87.587944	12649.627	12413.879	12524.455	171.23254	12793.652	12248.488	1000.0	1000.0	1695999	1256.4923	1256.4922	-1253.0787	35.91686	2.7119708	0.038117934	2.8532772	2.5759454	1.3664924	0.19029161	1.608361	0.96930486	34028.363023519516
425	12615.569	254.49124	12966.77	12258.455	12736.036	98.06704	12910.023	12541.428	1000.0	1000.0	1699999	1256.7982	1256.7985	-1253.5403	36.666145	2.7216196	0.04030085	2.9393134	2.5804214	1.3179464	0.20640421	1.648864	0.95939326	34109.55282497406
426	12540.242	109.64451	12622.275	12353.475	12696.519	80.29694	12838.385	12559.156	1000.0	1000.0	1703999	1257.8346	1257.8345	-1254.6708	37.606537	2.7103488	0.044436824	3.0064461	2.5773633	1.2906821	0.13838285	1.5486058	1.0678064	34189.54559993744
427	12544.176	95.64554	12665.324	12425.028	12598.6	96.97781	12740.091	12460.05	1000.0	1000.0	1707999	1258.5017	1258.502	-1255.4802	34.45335	2.7337565	0.04236155	3.046132	2.589549	1.2271377	0.18090639	1.7761492	0.96748245	34270.72115588188
428	12599.412	66.09047	12713.205	12550.864	12162.163	95.89533	12327.881	11977.566	1000.0	1000.0	1711999	1258.9639	1258.9639	-1255.9843	34.798275	2.7227066	0.04540568	3.0808153	2.5807812	1.2101113	0.11570308	1.4490525	0.96359813	34350.269226551056
429	12542.939	100.38765	12674.484	12405.413	12509.934	114.66603	12748.764	12325.605	1000.0	1000.0	1715999	1259.6199	1259.62	-1256.3944	34.349857	2.70638	0.042553697	2.9687166	2.5705655	1.3057576	0.20139758	1.7957432	0.93445194	34430.64928936958
430	12774.762	165.44574	13033.385	12602.225	12815.888	73.81784	12981.999	12738.844	1000.0	1000.0	1719999	1260.1593	1260.1592	-1257.0284	30.83003	2.7144647	0.037275925	2.8547509	2.573344	1.2660434	0.13890773	1.6576363	1.0880995	34510.48116970062
431	12669.351	70.01367	12751.427	12565.604	12732.498	254.26718	13029.162	12200.457	1000.0	1000.0	1723999	1260.486	1260.4861	-1257.7736	30.861914	2.7117877	0.03741476	2.8350856	2.5720124	1.1066473	0.07854489	1.2729214	0.9926626	34588.03332901001
432	12747.989	77.325874	12849.228	12634.72	12662.85	365.80222	13116.005	11755.742	1000.0	1000.0	1727999	1260.9996	1260.9996	-1257.6698	32.736794	2.7110205	0.037914384	2.8482885	2.576971	1.336453	0.062492814	1.4509369	1.2202725	34667.0829474926
433	12613.888	167.44128	12799.636	12372.763	12173.344	313.92078	12614.36	11482.319	1000.0	1000.0	1731999	1261.4404	1261.4398	-1258.0144	34.291126	2.7110538	0.04458142	3.0173886	2.5650883	1.3707998	0.094847634	1.5935705	1.1939417	34746.426647901535
434	11649.533	1788.2986	12894.235	8563.117	12564.971	302.72696	12862.023	11694.048	1000.0	1000.0	1735999	1262.2177	1262.2177	-1258.7849	32.063984	2.7079954	0.036614463	2.8363512	2.5518377	1.3717115	0.09741373	1.520986	1.2072102	34826.54048681259
435	12449.389	124.61781	12654.921	12322.428	12113.851	179.816	12356.804	11689.579	1000.0	1000.0	1739999	1262.2407	1262.2406	-1258.9529	36.13398	2.7115161	0.043272287	2.9999807	2.5835469	1.3241289	0.08147433	1.4803103	1.2035545	34907.72645306587
436	12581.57	164.04744	12759.651	12335.54	11574.144	2597.259	12693.353	3795.8423	1000.0	1000.0	1743999	1263.1823	1263.1819	-1259.9039	40.6639	2.7161195	0.037491817	2.9594262	2.5948346	1.326509	0.19175111	1.6179143	0.99249315	34988.91494560242
437	12544.145	271.4953	12909.922	12174.954	12399.903	134.33804	12617.945	12232.72	1000.0	1000.0	1747999	1264.1508	1264.1506	-1260.9268	35.671444	2.7120693	0.037336305	2.8420112	2.5793679	1.300063	0.08800083	1.4862345	1.1077081	35069.31924581528
438	12414.211	258.3593	12728.567	12012.165	12629.275	90.87276	12776.067	12466.608	1000.0	1000.0	1751999	1264.9092	1264.9093	-1261.7156	33.735962	2.7087212	0.043181375	3.016732	2.5682602	1.2938018	0.13142991	1.5747576	1.0422175	35148.43083524704
439	12767.836	207.8167	12986.33	12460.533	12721.417	60.778152	12843.764	12622.772	1000.0	1000.0	1755999	1265.048	1265.0482	-1261.6097	34.585274	2.7112212	0.037701294	2.8465939	2.5730104	1.3758353	0.05928993	1.507021	1.269339	35226.40787768364
440	12696.659	89.84171	12801.468	12558.306	12622.336	67.79359	12757.654	12505.609	1000.0	1000.0	1759999	1265.7579	1265.7578	-1262.4896	36.313374	2.7075558	0.037292797	2.8481016	2.5842288	1.3147807	0.106007785	1.5620145	1.1204692	35305.74374961853
441	12780.539	23.36322	12819.061	12757.732	12323.757	209.06607	12499.411	11905.151	1000.0	1000.0	1763999	1265.9792	1265.9786	-1262.711	32.71443	2.7092006	0.037566055	2.880183	2.5646665	1.3004556	0.13814178	1.5646992	1.0541276	35387.3071064949
442	12643.102	189.93105	12872.153	12442.974	12627.622	300.3759	12947.995	11876.197	1000.0	1000.0	1767999	1265.61	1265.6104	-1262.2328	39.16268	2.7179458	0.042483572	2.9822412	2.5535042	1.3500664	0.09906201	1.6096334	1.0707482	35467.461519002914
443	12752.404	247.72047	13055.369	12366.581	12816.58	96.87534	12904.472	12632.708	1000.0	1000.0	1771999	1266.4261	1266.4258	-1263.4851	33.402275	2.721082	0.036084246	2.8834867	2.5947344	1.187596	0.07589611	1.3355176	1.0612336	35547.95269989967
444	12716.6	96.814156	12883.487	12648.842	12571.139	64.35606	12665.934	12456.482	1000.0	1000.0	1775999	1267.0356	1267.0358	-1263.8502	36.23939	2.7192209	0.037836473	2.9152045	2.5687375	1.2701966	0.08859741	1.4425838	1.0478827	35627.47914648056
445	12653.301	120.413246	12774.492	12495.607	12710.971	198.51022	12981.982	12301.557	1000.0	1000.0	1779999	1267.181	1267.181	-1264.2104	35.070984	2.7208276	0.037643455	2.8895116	2.5889108	1.1935278	0.070236005	1.3773087	1.0821117	35706.27654457092
446	12546.187	305.29138	12836.69	12103.934	12072.415	1238.1453	12726.992	8390.823	1000.0	1000.0	1783999	1267.6093	1267.6094	-1264.3893	35.494938	2.6977482	0.038884535	2.8195722	2.5549438	1.291259	0.17867245	1.6052606	0.9698781	35786.82330584526
447	12545.756	100.91615	12693.919	12410.092	12884.76	118.65896	13085.206	12661.467	1000.0	1000.0	1787999	1267.592	1267.5916	-1264.2761	41.05964	2.7089276	0.04600659	2.999292	2.5415466	1.3266592	0.18507297	1.7928413	0.94382143	35866.99373292923
448	12685.215	59.64997	12735.592	12584.389	12729.842	84.17134	12855.731	12594.013	1000.0	1000.0	1791999	1268.3541	1268.3541	-1264.8453	42.156532	2.7016485	0.038344674	2.844631	2.559255	1.400113	0.08427608	1.6363814	1.249339	35947.012731313705
449	12736.139	37.277607	12782.502	12695.285	12832.695	102.02457	13029.208	12614.436	1000.0	1000.0	1795999	1268.8452	1268.8448	-1265.8113	35.045345	2.7274492	0.0365726	2.8794706	2.5879147	1.2228427	0.101255134	1.4255012	1.0466111	36029.01544690132
450	12682.307	337.34708	12991.561	12118.878	12690.775	86.579155	12833.398	12602.103	1000.0	1000.0	1799999	1269.6039	1269.6039	-1266.4828	39.632256	2.7329311	0.042415135	3.0075002	2.5905344	1.2583275	0.1145603	1.5146959	1.0733773	36108.406309604645
451	12810.872	138.75217	12999.844	12614.405	12906.622	113.075775	13015.189	12614.003	1000.0	1000.0	1803999	1270.5544	1270.5542	-1267.6605	35.30526	2.7271264	0.036189854	2.856323	2.5872936	1.1616348	0.13091916	1.4156183	0.99814224	36188.26684498787
452	12415.809	613.9125	12939.656	11373.009	12690.329	70.37011	12832.378	12591.153	1000.0	1000.0	1807999	1270.5632	1270.5634	-1267.5125	43.48011	2.7223036	0.04087319	2.992188	2.5783896	1.2284048	0.17685343	1.6693981	0.9775276	36267.283559799194
453	12610.12	165.12027	12804.114	12349.171	12193.475	114.86139	12353.664	11960.735	1000.0	1000.0	1811999	1270.985	1270.9855	-1267.66	36.49516	2.717124	0.04292319	3.0826633	2.5759964	1.3222085	0.23959439	1.79192	0.9552001	36344.29407143593
454	12518.566	69.58047	12590.678	12403.499	12636.09	181.71901	12921.123	12317.873	1000.0	1000.0	1815999	1271.6238	1271.6239	-1268.2292	47.932774	2.7176948	0.043120474	2.966492	2.5785592	1.3572192	0.1714765	1.6711435	1.0443068	36425.87704849243
455	12651.306	190.61632	12814.195	12337.07	12813.169	105.511986	12994.925	12686.249	1000.0	1000.0	1819999	1272.0273	1272.0269	-1269.1464	33.61824	2.729311	0.036747906	2.8599756	2.5847437	1.1508402	0.096212685	1.3696295	0.99068314	36505.97264957428
456	11772.95	1732.2268	12849.455	8773.753	12450.7295	1120.755	12912.661	9091.895	1000.0	1000.0	1823999	1272.7043	1272.7047	-1269.1112	39.491188	2.7255673	0.042212028	2.9627995	2.5873477	1.4166272	0.08660156	1.6140254	1.2259042	36585.874146938324
457	12781.717	82.80215	12892.221	12663.057	12541.99	117.73506	12746.498	12350.369	1000.0	1000.0	1827999	1273.5519	1273.5516	-1270.6239	35.326664	2.7288823	0.03662978	2.8942504	2.5442917	1.1756281	0.1105932	1.4198226	1.0068946	36668.20303654671
458	12688.186	274.86142	12880.991	12213.648	12746.297	96.25305	12918.946	12560.209	1000.0	1000.0	1831999	1274.0898	1274.0895	-1270.7421	39.691093	2.7290263	0.043227598	3.008482	2.5954056	1.3277177	0.064138174	1.4806557	1.1577927	36748.499561071396
459	12511.159	366.565	12892.368	11905.589	12638.09	196.47081	12916.572	12265.546	1000.0	1000.0	1835999	1274.8667	1274.8668	-1271.5802	41.686012	2.7351987	0.03728651	2.9315543	2.6020577	1.312928	0.14558719	1.6055951	1.0494863	36830.5588247776
460	12691.081	121.05314	12829.69	12509.292	12684.674	151.53806	12934.62	12395.192	1000.0	1000.0	1839999	1275.7947	1275.7947	-1272.882	37.142624	2.7183487	0.0363724	2.8634057	2.5903265	1.1689985	0.11051975	1.3535748	0.9885946	36910.38804602623
461	12698.136	218.27847	13039.167	12431.503	12983.203	136.93784	13208.282	12813.038	1000.0	1000.0	1843999	1276.5104	1276.5099	-1273.4586	39.731594	2.7265275	0.04700288	3.0715792	2.5868828	1.2254503	0.18472195	1.7570198	0.9909347	36991.39988279343
462	12838.988	152.95114	13006.216	12614.683	12892.635	82.05005	13036.762	12758.726	1000.0	1000.0	1847999	1277.1119	1277.1123	-1274.1078	36.699093	2.7223542	0.037551336	2.8797681	2.5716195	1.2004168	0.097681254	1.3973356	1.0437942	37072.542269945145
463	12796.313	116.23421	12953.156	12625.658	13041.917	105.21692	13231.539	12873.258	1000.0	1000.0	1851999	1277.9647	1277.9647	-1274.7645	36.33906	2.7201245	0.03838513	2.9270844	2.5734406	1.273082	0.20572391	1.666764	0.96637154	37152.754390478134
464	12569.726	428.03876	12884.582	11834.858	8951.113	4823.904	11938.98	-377.12158	1000.0	1000.0	1855999	1278.2406	1278.2407	-1275.1044	39.8079	2.7267594	0.041006643	3.0606532	2.5845532	1.2377543	0.121168934	1.622771	1.062625	37230.72210073471
465	12842.428	55.093674	12925.596	12772.029	12137.732	220.41525	12379.013	11674.769	1000.0	1000.0	1859999	1278.5336	1278.5337	-1275.384	37.125397	2.7314844	0.044703316	2.9869907	2.5932024	1.2530974	0.11286639	1.5165336	1.0009478	37310.38426876068
466	12719.676	122.316	12829.037	12517.493	12323.971	300.4991	12701.738	11651.698	1000.0	1000.0	1863999	1278.531	1278.5314	-1275.1455	37.428585	2.7089481	0.039111134	2.9234364	2.5860505	1.3302526	0.20421584	1.5835755	0.9842519	37390.17017197609
467	12648.303	66.25631	12740.824	12559.981	12932.602	90.425865	13095.935	12801.207	1000.0	1000.0	1867999	1278.5658	1278.5657	-1275.3855	39.923183	2.7290747	0.037779003	2.8997772	2.5981216	1.2517896	0.2013937	1.6428032	0.95504093	37471.791447639465
468	12829.054	134.67395	13058.179	12729.804	11907.143	82.07814	12101.6	11781.167	1000.0	1000.0	1871999	1278.4473	1278.447	-1274.9783	38.657963	2.7181387	0.042781662	3.0547075	2.5876844	1.3559363	0.21844572	1.7103941	0.92509234	37553.15058660507
469	12926.777	82.82146	13064.912	12859.785	12959.741	122.38397	13152.213	12731.225	1000.0	1000.0	1875999	1279.3486	1279.3488	-1276.1047	37.902515	2.7323902	0.036008418	2.8730605	2.5950634	1.2851673	0.14745256	1.6109529	1.0693026	37635.788304805756
470	12874.985	24.937172	12904.9375	12845.216	12896.784	133.62344	13076.115	12645.632	1000.0	1000.0	1879999	1280.3285	1280.3285	-1276.9385	42.02727	2.7235792	0.037814036	2.911169	2.5748115	1.3389252	0.18089171	1.6215667	0.96641827	37715.63893008232
471	12828.57	136.12413	13014.542	12695.511	13028.523	106.20997	13186.071	12839.67	1000.0	1000.0	1883999	1281.4355	1281.4353	-1278.0635	39.133766	2.728403	0.037563216	2.856638	2.591037	1.3364284	0.1302887	1.5596404	1.0833458	37798.489864587784
472	12815.439	71.74853	12927.978	12749.027	12530.326	132.7159	12668.215	12184.019	1000.0	1000.0	1887999	1281.6965	1281.6968	-1278.574	39.262745	2.7267632	0.045003034	3.0127666	2.522922	1.2387768	0.18613182	1.6978967	0.95155805	37877.89866781235
473	12917.211	59.563843	12983.387	12821.0	13032.594	69.28104	13123.259	12886.608	1000.0	1000.0	1891999	1282.4651	1282.4648	-1279.2588	34.75688	2.7148511	0.03730716	2.8744438	2.5753453	1.2631084	0.1330105	1.6133624	1.098093	37957.27169275284
474	12688.705	167.08015	12853.086	12414.949	12973.162	148.11935	13308.618	12706.942	1000.0	1000.0	1895999	1282.611	1282.6112	-1279.3097	36.884415	2.7263916	0.042671435	3.0165956	2.5916252	1.2888317	0.13960716	1.6203979	1.056478	38037.43616628647
475	12641.826	447.6249	13065.642	11901.25	13126.869	100.25459	13253.549	12940.298	1000.0	1000.0	1899999	1283.0461	1283.0459	-1279.729	40.77829	2.7336504	0.042889304	3.019928	2.6061206	1.3059351	0.12508564	1.6213719	1.0757163	38116.49907040596
476	12895.623	212.39253	13121.257	12554.333	12988.934	100.27812	13110.774	12813.435	1000.0	1000.0	1903999	1283.5658	1283.5664	-1280.5104	35.585773	2.7376735	0.037307132	2.9852526	2.6083634	1.2056434	0.13773893	1.4469652	0.9976841	38196.68839764595
477	12752.709	73.70082	12872.987	12677.741	12962.637	63.974808	13050.702	12843.055	1000.0	1000.0	1907999	1283.8845	1283.8843	-1280.8896	44.456116	2.725399	0.05092787	3.109972	2.5931156	1.1909987	0.1261436	1.5132102	0.9800611	38277.866255521774
478	12846.8125	135.64874	12952.013	12614.189	12656.453	228.87495	12956.415	12170.672	1000.0	1000.0	1911999	1283.9028	1283.9033	-1280.7625	35.88297	2.7321825	0.03938588	2.9902036	2.6182566	1.2322417	0.16310517	1.6465847	1.0130125	38358.4831674099
