Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
42	72848.25	16611.572	97806.01	55981.63	89786.29	15109.784	118655.89	66975.08	1000.0	1000.0	167999	828.1512	455.49533	4203.4243	251.67923	828.1522	455.49417	4206.1113	232.14542	-833.8	673.84436	5.700593	0.016705848	5.7578764	5.634644	0.33415517	0.069668114	0.5770528	0.14229022	40.287228	3.028468	52.782207	32.23374	7079.414970397949
43	92762.01	24471.79	129137.445	60515.605	77380.98	18764.922	118907.195	56232.7	1000.0	1000.0	171999	902.9874	501.76526	4272.969	209.07153	902.9881	501.76727	4312.6904	212.85777	-910.8844	902.7509	5.694105	0.016578713	5.749271	5.6249175	0.3522542	0.07419102	0.6208895	0.14676405	47.144688	3.8322692	62.754047	37.44592	7248.334268331528
44	82894.63	24025.209	121908.93	59254.023	48218.562	12039.281	66338.6	34282.906	1000.0	1000.0	175999	1020.90814	581.7493	4613.826	185.32607	1020.9086	581.74255	4647.7886	167.94292	-1031.3748	1333.9545	5.6970634	0.01648206	5.753203	5.624642	0.37861964	0.08671327	0.7348284	0.14913934	54.534576	3.712216	67.172066	41.970932	7419.4979429244995
45	50197.797	9468.45	66466.19	42872.566	38367.22	9193.614	61827.188	32351.871	1000.0	1000.0	179999	1189.272	637.1361	4925.3687	111.57286	1189.2748	637.1187	4939.929	125.11424	-1205.3077	1818.1007	5.702677	0.01631693	5.75153	5.6443424	0.39556885	0.09478762	0.6551763	0.14275277	63.483654	4.905311	77.64183	49.465755	7590.754707336426
46	48617.527	7711.586	56329.688	36570.973	51090.457	10460.634	67978.27	38470.56	1000.0	1000.0	183999	1434.5529	670.0973	5353.246	130.06143	1434.5531	670.0906	5415.1606	153.94394	-1456.8883	2399.1904	5.7059326	0.017195193	5.7690477	5.639896	0.4315329	0.11448464	0.85899943	0.12587622	78.0199	5.842209	98.51881	61.514286	7758.617841959
47	42049.332	3662.2107	46729.953	37235.43	41649.09	13450.956	69517.08	28244.357	1000.0	1000.0	187999	1724.5941	755.057	5841.8354	82.51425	1724.59	755.0618	5845.685	93.67323	-1750.0253	2957.8955	5.7071767	0.016475642	5.764004	5.647526	0.44992426	0.12198826	0.8046511	0.14357877	90.74497	4.847306	108.45519	75.94859	7927.577932834625
48	48419.586	10115.998	62587.07	38356.73	70919.98	15397.347	105353.984	52238.523	1000.0	1000.0	191999	1946.6097	842.9349	5985.822	70.578636	1946.6061	842.9355	5951.747	26.569437	-1968.009	3393.3445	5.707709	0.016300341	5.7690325	5.642203	0.4677763	0.1319866	0.86695486	0.14647786	94.85739	4.0646605	109.87515	82.95584	8093.960870265961
49	67132.055	26882.69	112078.91	43405.465	60868.543	20964.242	120180.984	46467.1	1000.0	1000.0	195999	2042.2887	835.2099	5925.1953	163.97409	2042.2858	835.21967	5868.867	163.8241	-2059.648	3551.6785	5.6965127	0.016607018	5.760789	5.62836	0.4791192	0.13382137	0.8997801	0.14368583	93.341125	3.645158	107.29343	82.036674	8261.835173606873
50	89044.77	39107.336	130120.914	36506.96	123882.95	12831.546	135012.61	102032.336	1000.0	1000.0	199999	2071.1724	798.2708	5495.6484	231.22551	2071.172	798.2902	5503.7866	195.6174	-2086.5042	3187.498	5.6891427	0.017469538	5.7474732	5.6315455	0.48370874	0.1350052	0.8417765	0.15706195	92.39541	3.4575589	106.14307	80.681114	8431.872544288635
51	119954.67	10060.056	132175.38	105307.81	114463.6	16369.395	134119.1	86911.766	1000.0	1000.0	203999	2060.4143	740.53906	5294.6235	269.8261	2060.404	740.5684	5299.54	297.57538	-2074.381	2780.1514	5.6954327	0.01698669	5.7524576	5.6340284	0.46386242	0.126084	0.7688374	0.15298484	89.02075	3.1809828	102.00596	78.561104	8601.321104764938
52	79412.72	38462.695	129224.89	40672.7	52100.1	17584.951	95847.664	34326.477	1000.0	1000.0	207999	2022.7301	684.76666	5351.829	278.09637	2022.7251	684.7808	5364.5566	261.9657	-2035.1345	2448.477	5.6916933	0.017050887	5.744952	5.6308217	0.45570588	0.12222976	0.829588	0.1456953	84.13461	4.045577	98.50441	69.958305	8770.431342601776
53	51989.547	11793.297	71735.195	42909.58	39063.617	3657.5518	46720.555	33564.85	1000.0	1000.0	211999	1967.0278	645.07355	5343.9526	246.25194	1967.0261	645.09753	5374.7715	270.57367	-1977.4164	2135.0454	5.6895003	0.017028518	5.744809	5.628153	0.44232464	0.11413048	0.74098057	0.14613402	77.94754	3.2566595	90.66736	66.49832	8935.929966211319
54	39086.22	8639.449	53709.207	31648.51	39451.605	1483.9624	40841.19	36383.605	1000.0	1000.0	215999	1880.9082	603.45264	5367.3086	407.899	1880.9077	603.4706	5370.579	384.16196	-1889.6433	1804.6533	5.687039	0.017185574	5.740228	5.6233816	0.4290912	0.10941138	0.73072004	0.13794182	70.61756	3.9342055	82.96014	57.715576	9102.220993757248
55	39371.906	2315.2095	42783.227	36339.12	42988.066	6673.0977	53649.117	33495.832	1000.0	1000.0	219999	1784.4049	555.0977	5379.9165	433.97415	1784.4026	555.1177	5388.3354	391.7719	-1792.1842	1512.5332	5.6791534	0.018250076	5.7383003	5.612786	0.42736292	0.10468683	0.6917296	0.15951933	62.81096	2.8722332	72.56899	53.160732	9266.85092329979
56	51924.17	6855.326	63756.79	47065.316	43908.88	3277.063	51623.16	40490.14	1000.0	1000.0	223999	1690.3668	519.0551	5529.6494	435.52386	1690.3639	519.07086	5528.0977	440.75684	-1697.7007	1291.7952	5.6759315	0.01799826	5.74035	5.614193	0.41342318	0.097573034	0.7166033	0.15410979	57.821884	2.6309433	68.03485	49.36138	9434.129710912704
57	41812.09	4217.471	48848.37	37616.91	51151.92	13989.462	86028.016	36655.957	1000.0	1000.0	227999	1603.7928	491.70578	5500.5957	429.68262	1603.789	491.72858	5498.8066	410.36844	-1610.348	1106.1022	5.6747527	0.018370602	5.7385325	5.5954394	0.4028946	0.09290651	0.6574141	0.15273684	53.7262	2.3958116	62.560913	45.519817	9599.155688047409
58	47135.598	14341.321	71768.61	36156.62	57805.24	10050.784	82242.3	44395.266	1000.0	1000.0	231999	1520.6464	465.3897	5504.39	444.72775	1520.6487	465.39362	5498.8926	430.6581	-1526.443	968.64124	5.670349	0.017942542	5.734898	5.605575	0.3958056	0.08782619	0.6542987	0.16470574	50.71416	2.1486933	58.632126	44.845493	9765.662894964218
59	47464.07	8399.706	59797.94	36504.504	45419.305	11317.279	70299.2	37378.855	1000.0	1000.0	235999	1441.4507	449.27048	5458.6396	446.52274	1441.4507	449.28305	5453.146	450.9397	-1446.9375	859.96356	5.6665382	0.018424083	5.728469	5.5951734	0.3885738	0.08410026	0.62316626	0.16339703	47.85593	2.0301275	55.73084	41.61006	9936.281515598297
60	104197.5	33405.883	135638.8	52122.17	80954.58	13066.233	113155.88	64849.81	1000.0	1000.0	239999	1373.9695	437.4379	5378.153	479.89365	1373.9672	437.44815	5391.634	497.01956	-1379.209	763.085	5.666229	0.018454425	5.7299924	5.5977716	0.37459192	0.07756187	0.59825516	0.16199683	45.797432	2.1471267	54.65245	38.8278	10105.905668735504
61	118573.54	27977.834	142031.36	71017.62	126559.46	1397.5092	129658.375	124757.59	1000.0	1000.0	243999	1309.2458	445.31976	5211.287	496.61884	1309.2434	445.33047	5199.677	492.88843	-1313.639	695.8545	5.6659765	0.01824106	5.7306085	5.610172	0.3685525	0.07489187	0.5916268	0.15825285	42.80035	2.0263698	49.94758	36.439346	10275.624953985214
62	119264.234	19467.945	136434.94	86181.76	135536.52	2148.7834	136694.8	129720.914	1000.0	1000.0	247999	1241.3413	424.2788	4939.6	480.6272	1241.341	424.29083	4927.3477	488.0165	-1244.9885	585.08826	5.6658177	0.01817038	5.73687	5.593385	0.35620743	0.06998369	0.5588084	0.15817976	40.06136	1.7845125	46.35589	35.01346	10444.2131357193
63	126887.28	16786.734	136738.64	97812.305	135237.52	495.16403	135841.2	133975.42	1000.0	1000.0	251999	1177.2212	394.64435	4443.322	474.95605	1177.218	394.6593	4441.7173	473.18723	-1180.8162	514.34894	5.6754413	0.017782876	5.7319145	5.602808	0.34165654	0.06675577	0.5428535	0.15884158	38.041782	1.5593781	44.392567	33.595295	10618.783954143524
64	83235.81	30868.389	135966.45	60229.89	84221.164	18513.707	124442.15	59837.23	1000.0	1000.0	255999	1125.2018	368.25818	4021.369	449.89032	1125.2014	368.26416	4023.0996	460.81647	-1128.7533	477.54413	5.678997	0.017440863	5.736676	5.613479	0.33569312	0.065830976	0.5567644	0.14557089	36.2278	1.4419048	42.473476	31.612217	10790.284137964249
65	97328.03	23315.86	134299.45	71323.97	86171.14	12594.002	107440.74	67503.46	1000.0	1000.0	259999	1080.2823	338.82535	3605.2642	438.91357	1080.2822	338.83252	3584.4705	439.88852	-1083.5856	447.33026	5.6808114	0.017210277	5.7398734	5.614432	0.32858282	0.062544525	0.50924015	0.15596898	35.0956	1.3239623	40.40075	30.161972	10960.776967048645
66	75864.34	14346.56	100432.78	65734.18	73444.266	14104.237	98337.21	43851.152	1000.0	1000.0	263999	1040.4314	312.88318	3141.281	417.14365	1040.4304	312.88364	3138.2673	409.96072	-1043.5709	379.36325	5.680516	0.017376965	5.7373543	5.612831	0.3270592	0.06213856	0.5319891	0.14928237	32.823704	1.4151055	39.633286	28.541025	11132.320515871048
