Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
55	2508.2212	72.867546	2594.2483	2392.7578	2479.6228	74.28143	2637.3987	2378.0447	1000.0	1000.0	219999	209.19373	57.802418	357.18567	-131.38306	209.19379	57.80332	357.52972	-126.120575	-208.77939	11.836672	1.6581205	0.040789135	1.7961551	1.499939	0.103548095	0.0293556	0.21602054	0.00801515	4.7131977	0.31521007	5.9831767	3.7167797	6824.029362678528
56	2475.9685	95.58864	2615.7637	2355.5398	2505.9954	30.72827	2577.3318	2478.5396	1000.0	1000.0	223999	210.00412	57.637115	360.07382	-154.89853	210.00374	57.63814	358.7085	-147.34741	-209.54646	11.602596	1.6666863	0.040573213	1.8099123	1.5044135	0.103013135	0.028925087	0.24123102	0.00800393	4.655526	0.32387412	5.9636216	3.6613357	6949.085741043091
57	2659.795	42.39946	2707.3599	2591.2358	2529.724	52.538902	2620.728	2426.9497	1000.0	1000.0	227999	210.36658	57.850456	363.46457	-153.32164	210.36678	57.85076	362.67996	-161.14136	-209.89575	11.393996	1.6638782	0.040664077	1.7956612	1.526546	0.10311554	0.029807236	0.24729988	0.009430376	4.5674767	0.3191227	5.7937903	3.6233923	7072.397713422775
58	2531.729	48.547543	2607.081	2479.0996	2586.8735	86.34366	2750.0144	2470.711	1000.0	1000.0	231999	211.16426	57.648006	365.214	-144.39305	211.16426	57.648846	368.87253	-142.92142	-210.69942	10.940177	1.6558186	0.042276002	1.7981509	1.4841294	0.10147884	0.028550794	0.2396833	0.009064131	4.4998164	0.30578512	5.647888	3.6131134	7196.22887134552
59	2622.7397	59.920074	2708.162	2561.8345	2635.9612	33.680958	2688.2842	2582.446	1000.0	1000.0	235999	211.83537	58.243855	365.7432	-154.50296	211.83527	58.245434	362.61768	-164.36884	-211.3506	11.224685	1.6410813	0.04013057	1.7621638	1.4922711	0.1022989	0.027511662	0.23035789	0.008910924	4.5300074	0.31458756	6.052682	3.536848	7321.109309911728
60	2554.4006	68.72139	2609.8953	2438.3428	2623.5864	70.38211	2729.52	2497.427	1000.0	1000.0	239999	212.66852	58.18139	364.78195	-190.1913	212.66824	58.18338	364.9553	-190.11427	-212.18604	11.162943	1.6290227	0.04020898	1.7591174	1.4913102	0.10252181	0.028282924	0.23510632	0.008412175	4.5018687	0.30765402	5.967987	3.5590909	7445.036634206772
61	2666.4824	182.15767	2873.004	2383.9128	2781.543	43.309772	2851.638	2713.6792	1000.0	1000.0	243999	213.14111	57.717262	367.29034	-182.55122	213.14091	57.717697	367.04514	-198.71617	-212.67455	10.864925	1.6348633	0.040290803	1.761973	1.4932448	0.10064339	0.029411914	0.23920733	0.0077998536	4.476854	0.2932255	5.6677256	3.561318	7569.760923624039
62	2664.4563	58.0157	2727.9402	2583.601	2585.9868	57.730686	2669.5508	2502.8306	1000.0	1000.0	247999	213.97041	57.310772	368.9127	-159.05687	213.97052	57.31145	373.39084	-162.74309	-213.47147	10.775118	1.6111147	0.0419926	1.7574589	1.4570781	0.10311194	0.029071433	0.2727733	0.009665693	4.4717216	0.29569963	5.596768	3.591841	7693.479844331741
63	2589.2341	175.7483	2760.6914	2314.4087	2691.682	54.540478	2783.33	2596.6191	1000.0	1000.0	251999	214.16817	57.554184	369.2249	-142.42801	214.16801	57.555195	370.6744	-135.45546	-213.63728	10.986579	1.6004922	0.03981027	1.7393942	1.4171458	0.09709537	0.027697422	0.23759198	0.0071885255	4.4567604	0.30509898	5.605925	3.4479637	7818.23631978035
64	2542.7112	113.669655	2704.2605	2406.7415	2549.0046	49.86871	2632.986	2445.6028	1000.0	1000.0	255999	214.25916	57.695755	371.02203	-144.91537	214.25919	57.695965	371.73984	-151.0977	-213.72478	10.67592	1.606957	0.039814465	1.7299175	1.4617873	0.097595595	0.027632114	0.25167224	0.008113343	4.45438	0.30283192	5.952064	3.517551	7941.810191392899
