Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
76	1216.8446	468.1677	2455.0933	611.8382	1029.8594	258.9949	1499.796	724.84717	245.5625	200.6	303999	256.16724	122.58307	443.37622	-47.526794	256.16595	122.585655	434.86703	-38.649273	-3.6631072	4.8829274	32.779633	-21.355698	-257.10632	123.95342	4881.5269985198975
77	966.0116	310.3855	1974.8008	570.46606	909.90076	182.84294	1156.6682	633.08374	194.57895	177.9	307999	257.19534	123.40954	445.8419	-57.98496	257.19427	123.41505	441.3806	-50.247734	-3.7250078	4.9167347	38.882294	-21.749424	-258.13177	124.328125	4946.3475296497345
78	1322.2161	766.2212	3521.4587	609.6463	1196.0454	384.38733	2102.049	879.26373	268.375	231.3	311999	258.27707	124.31394	441.07227	-39.985916	258.2767	124.317474	441.55032	-28.655697	-3.7102838	4.90843	36.960167	-21.071798	-259.22256	126.81716	5012.378977298737
79	1202.6044	527.8904	2881.2336	521.30255	812.5152	91.9956	991.5481	687.1793	239.88235	159.3	315999	259.99847	124.73328	446.93655	-39.425713	259.99792	124.73682	444.91455	-53.637104	-3.6406755	4.9313254	37.96979	-20.480442	-260.94934	128.63405	5076.993022203445
80	1258.5306	640.9203	3348.983	485.1797	807.0976	323.80838	1562.9336	471.4071	254.0625	154.4	319999	261.47778	125.62045	452.49927	-54.0962	261.477	125.62529	451.80533	-46.19138	-3.5391812	4.99872	58.28933	-22.746244	-262.43576	130.94672	5141.7142877578735
81	1160.1847	540.7735	2931.725	500.14877	1242.3452	171.8145	1463.6945	822.5892	234.11765	240.8	323999	263.2831	126.74038	454.23886	-25.184137	263.28186	126.74411	458.09808	-49.306244	-3.4728506	5.065711	38.356125	-21.103447	-264.22733	133.8181	5207.8935110569
82	1296.907	445.85806	2229.2512	817.01117	1055.4852	347.94165	1891.3596	724.6636	261.86667	203.9	327999	264.67072	127.53224	455.55597	-35.876213	264.669	127.53681	450.63306	-38.870975	-3.3604722	5.1235642	38.28067	-21.646515	-265.65964	138.51756	5273.418767690659
83	1451.8938	628.6437	2783.4536	597.0809	874.0293	213.811	1183.5757	604.24475	287.0	168.2	331999	266.16837	128.3528	462.38165	-26.371113	266.16696	128.36125	465.42657	-31.681324	-3.2689943	5.1123514	40.28414	-20.466177	-267.13788	142.36583	5337.5451056957245
84	1090.6185	537.13806	2367.2815	477.901	698.34534	138.36151	994.3324	542.4112	218.33333	137.8	335999	268.15305	129.19128	464.03302	-33.329117	268.15067	129.19719	459.34607	-38.16397	-3.212463	5.1004887	37.419323	-21.812763	-269.16412	142.4051	5401.798753738403
85	1311.0605	657.8125	3160.5344	431.86783	792.43445	164.5626	1214.252	640.3412	260.125	154.2	339999	269.53217	129.97464	463.33023	-35.115067	269.53018	129.97955	463.985	-50.986042	-3.1773682	5.1308866	43.62894	-24.943777	-270.50513	144.4658	5465.856495857239
