Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	$\alpha$	Stdalpha	Maxalpha	Minalpha	Time
74	1277.9567	236.96638	1657.3947	1007.39545	1476.1992	293.48	1869.5997	1083.3419	1000.0	1000.0	295999	164.66377	164.66364	-164.66226	3.9276414	0.75314224	0.06254463	1.0318519	0.5731503	1.1753845	0.08157025	1.4516348	1.0046512	7658.219712495804
75	1609.8813	424.7442	2324.488	1211.0327	2125.7107	717.47955	2923.3398	1223.9623	1000.0	1000.0	299999	169.48604	169.48602	-169.55922	4.5190887	0.79803056	0.07100831	1.114226	0.59009755	1.1549102	0.064059354	1.3586105	1.0112369	7762.01714682579
76	2282.5264	389.01633	2746.3179	1697.2787	2419.3613	403.17963	2719.8823	1254.9631	1000.0	1000.0	303999	175.49043	175.49043	-175.58385	5.323615	0.83517027	0.096825264	1.3384832	0.59101844	1.181957	0.09015926	1.4178295	0.99487066	7865.998375415802
77	2385.0215	614.50354	2775.272	1322.4017	2579.6143	508.78183	2827.1067	1063.1305	1000.0	1000.0	307999	180.56805	180.56808	-180.61958	5.3919744	0.91868776	0.09948244	1.338822	0.6710164	1.1796033	0.11454296	1.4503393	0.92665577	7969.081370830536
78	1581.2758	624.1166	2584.4155	1044.9801	1580.9363	375.64224	2121.6895	1023.4477	1000.0	1000.0	311999	186.39786	186.3979	-186.47119	5.4252815	0.9790854	0.08260058	1.3305405	0.7324945	1.0609493	0.06482959	1.248885	0.9378235	8073.091848611832
79	2423.7864	640.65906	2987.1267	1401.1355	1986.9133	571.06824	2824.9426	1415.6036	1000.0	1000.0	315999	192.0527	192.05264	-192.14717	5.9798865	1.0134127	0.102006935	1.6739626	0.75701076	1.1299683	0.10239785	1.4526757	0.9441961	8177.447103500366
80	2190.4094	979.2434	3299.9307	1050.3955	1578.0686	620.4661	3025.577	1024.5032	1000.0	1000.0	319999	197.34264	197.34258	-197.39955	6.1686616	1.0226265	0.10431864	1.4405124	0.73785746	1.1528348	0.0884164	1.3933483	1.0045372	8281.763637542725
81	2738.1682	731.1717	3340.3943	1495.8335	3178.694	446.24338	3455.002	1856.5269	1000.0	1000.0	323999	202.63298	202.63284	-202.73495	7.2258935	1.0688161	0.09481218	1.3981016	0.822314	1.0439281	0.09708248	1.2271414	0.8177325	8385.531276226044
82	2773.569	976.74695	3642.5	1121.0665	2349.9084	1033.4883	3749.7295	1008.31946	1000.0	1000.0	327999	207.33664	207.3364	-207.44328	7.0114455	1.1137214	0.11260017	1.5096474	0.73305213	1.1007488	0.14038919	1.393975	0.8495765	8489.773398399353
83	1213.0513	62.001785	1308.2499	1154.6632	1762.8406	844.7862	3566.521	979.0583	1000.0	1000.0	331999	213.2103	213.21034	-213.32787	7.8031726	1.1758687	0.12950554	1.6719886	0.85603654	1.1394389	0.12081053	1.4466023	0.955273	8593.925131559372
84	2045.8828	996.5025	3728.0334	1190.7384	2030.7415	822.77856	3923.002	1007.075	1000.0	1000.0	335999	220.47685	220.47665	-220.69182	8.17348	1.259351	0.13431561	1.7236328	0.9164317	1.0504626	0.090812154	1.304679	0.90851724	8698.851447820663
85	2388.9023	1021.5899	3437.5159	1242.9266	2414.0408	966.62225	3425.92	910.2367	1000.0	1000.0	339999	226.10376	226.10368	-226.33585	9.17863	1.2792376	0.1416571	1.9299359	0.9392932	1.0208731	0.07223133	1.18818	0.8623322	8802.152058124542
86	3146.846	752.0995	3750.1877	1861.8517	3550.3958	511.8707	3888.2861	2041.1802	1000.0	1000.0	343999	231.57176	231.57178	-231.78796	10.401571	1.3023733	0.15989126	1.8573718	0.89050424	1.0389036	0.109504655	1.408001	0.86664027	8903.816349506378
87	3723.2793	194.95044	3920.2651	3525.8015	3062.5027	63.95686	3146.2185	2958.1704	1000.0	1000.0	347999	236.25919	236.259	-236.43591	11.109113	1.3271755	0.13025743	1.8823813	1.0107936	1.0501518	0.1220926	1.3452076	0.8195143	9005.2545773983
88	3610.6262	312.2232	3950.347	3228.9783	1766.3877	777.96906	3283.3645	919.3031	1000.0	1000.0	351999	241.2948	241.29456	-241.49197	9.898605	1.3610237	0.14461072	1.8211347	0.9075004	0.993245	0.15180953	1.4573673	0.7283594	9109.248094558716
89	4082.066	100.081406	4205.4185	3968.1113	3679.4087	596.7661	4045.4324	1908.4313	1000.0	1000.0	355999	246.95798	246.95782	-247.42891	10.649856	1.3871323	0.10214025	1.7893308	1.0824003	0.9289242	0.11860098	1.1853056	0.72769713	9212.949892520905
90	3858.551	297.73508	4121.2544	3357.4893	3024.5554	1299.9026	4461.0083	1083.6078	1000.0	1000.0	359999	254.88136	254.88112	-255.3546	11.010201	1.3703307	0.09098834	1.7522631	1.039963	0.8766539	0.08244129	1.1764066	0.7530096	9316.781199216843
91	3256.732	1180.186	4120.01	1228.7847	3456.059	130.52745	3683.0696	3197.309	1000.0	1000.0	363999	259.95605	259.95596	-260.47876	11.303051	1.3852432	0.08754974	1.7607698	1.1087165	0.8809336	0.10785967	1.069227	0.6595056	9419.780712366104
92	3236.9333	634.28204	3894.9126	2230.0764	2672.5125	1125.2183	4071.8271	1075.664	1000.0	1000.0	367999	267.5649	267.56473	-268.0135	13.433722	1.3774369	0.09505499	1.7649511	1.0559287	1.0020002	0.12137728	1.2815548	0.7626107	9523.694417476654
93	2968.853	1293.3857	4189.2817	1023.3074	3079.048	1424.214	4517.7085	821.3684	1000.0	1000.0	371999	273.26535	273.26523	-273.69788	14.598994	1.3743528	0.11678773	1.8694267	1.048565	0.98402613	0.09006971	1.2303604	0.7655704	9627.723212718964
94	4290.6104	124.78115	4504.3945	4190.5063	3112.7126	1172.6163	4545.8857	1584.5905	1000.0	1000.0	375999	277.2396	277.23907	-277.5342	14.395232	1.4177219	0.11001006	1.8487111	1.1264898	1.0892092	0.16585784	1.3452652	0.7618284	9731.468306064606
