Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
36	6439.5005	91.68828	6547.2993	6294.1777	6488.9287	97.54705	6668.1694	6305.566	1000.0	1000.0	143999	520.39246	100.847176	634.9149	129.16571	520.3928	100.845894	634.09644	129.90425	-521.2127	23.04067	3.1512465	0.024861142	3.2327135	3.0585814	0.14880094	0.04730953	0.5306031	0.008136355	24.456144	1.0339713	27.94947	21.014008	2214.1456968784332
37	6549.3667	44.47072	6616.003	6506.088	6508.3184	80.525314	6666.3726	6392.6445	1000.0	1000.0	147999	527.85706	99.52977	641.6565	141.67236	527.85693	99.529045	641.78125	139.87823	-528.64465	22.793495	3.157047	0.024791835	3.2380517	3.0703566	0.1459071	0.046226766	0.4154959	0.008257134	25.046465	1.0689448	29.463877	21.386015	2275.166843652725
38	6633.5664	152.6923	6879.4526	6484.5884	6686.8657	148.24725	6899.9736	6391.916	1000.0	1000.0	151999	534.87054	98.998695	646.0724	143.46097	534.8708	98.99772	647.56683	148.32677	-535.6238	23.214308	3.155916	0.02463592	3.2531044	3.0236433	0.14526777	0.044030998	0.31917727	0.008623903	25.232656	1.0541884	28.707846	21.517256	2339.7310161590576
39	6623.3794	45.66359	6681.8345	6555.063	6711.6064	81.708664	6816.9214	6549.9995	1000.0	1000.0	155999	541.43134	99.682434	657.39984	144.18147	541.43115	99.68184	655.7637	147.66093	-542.1893	23.670576	3.1519208	0.02511917	3.2285104	3.0546176	0.14722934	0.04526344	0.41129884	0.008170223	26.007244	1.1124521	29.62051	22.380724	2404.2729930877686
40	6648.61	98.34621	6780.6636	6504.735	6817.1704	72.51453	6942.373	6658.8794	1000.0	1000.0	159999	547.6392	99.55012	659.64886	152.87929	547.63934	99.549515	660.00665	151.38884	-548.3788	23.40596	3.1587675	0.024635907	3.2396877	3.0618956	0.1466001	0.04855301	0.60320216	0.0084379865	26.34464	1.1221995	30.193377	22.203066	2465.339843273163
41	6763.714	97.954506	6887.4175	6613.636	6707.315	62.58721	6824.2744	6614.8364	1000.0	1000.0	163999	554.1181	97.74046	663.8613	137.64935	554.1179	97.73955	665.94	148.54774	-554.90094	23.240932	3.1622887	0.02472703	3.2655313	3.0638127	0.14285584	0.047076523	0.41424173	0.007411846	26.944548	1.1085248	30.910557	23.294214	2529.7792851924896
42	6746.0557	62.14933	6827.5215	6659.9375	6731.9673	44.502945	6798.263	6636.872	1000.0	1000.0	167999	560.2543	95.95033	668.78656	170.09932	560.2546	95.95073	669.218	161.36722	-560.9834	23.311285	3.16296	0.02454301	3.2440135	3.0782824	0.13951455	0.04504632	0.4949696	0.0075521604	27.339363	1.1439824	31.482697	23.712812	2590.575662612915
43	6860.097	24.423164	6894.614	6833.7383	6952.044	77.018486	7114.2827	6834.339	1000.0	1000.0	171999	565.27606	97.5156	675.78485	175.75745	565.2758	97.51458	675.2773	175.58014	-565.96106	23.019144	3.1657207	0.02421469	3.2459302	3.0599725	0.14171813	0.0479202	0.42619565	0.00844411	27.74067	1.1779056	31.971552	23.949165	2655.0871896743774
44	6771.9443	78.11142	6854.0015	6655.4946	7132.797	64.97932	7259.6035	7051.0645	1000.0	1000.0	175999	570.05316	99.02733	678.2846	168.71494	570.0536	99.02574	677.4097	168.24135	-570.74493	23.923223	3.1639645	0.02454185	3.2522104	3.0662262	0.14304495	0.04822215	0.50710285	0.007347325	28.077276	1.1968913	32.592255	24.413004	2719.7272794246674
45	6850.657	93.625534	6992.0654	6732.421	6856.0376	63.926174	6949.67	6745.8203	1000.0	1000.0	179999	574.93634	100.54755	682.38513	135.78232	574.93646	100.54705	682.2455	139.64052	-575.6105	24.2161	3.1694083	0.024077173	3.251313	3.0751667	0.13998751	0.047090206	0.43563467	0.008380618	28.62956	1.2093091	33.230972	24.612211	2780.6822469234467
46	6739.375	85.778046	6807.4775	6592.7344	6839.8135	153.77504	7050.269	6619.517	1000.0	1000.0	183999	579.6086	102.189674	686.7785	147.90292	579.60864	102.1891	686.7503	147.245	-580.27344	24.368761	3.1705594	0.02396685	3.2478979	3.0645986	0.14180414	0.047527492	0.45546567	0.0068455357	28.999613	1.2378905	33.486492	24.63993	2844.894604444504
47	6887.9385	106.15552	7019.551	6725.2095	6917.6304	46.346493	6987.8403	6848.8657	1000.0	1000.0	187999	583.7418	104.02939	691.7335	150.71945	583.742	104.02832	690.6873	148.15503	-584.4129	25.192997	3.1704504	0.023955619	3.2604475	3.080066	0.1399876	0.04688133	0.4983372	0.007989838	29.335873	1.2242156	34.204453	25.715563	2908.741756916046
48	6968.515	70.41978	7075.97	6895.304	6650.4023	89.23047	6829.758	6510.7256	1000.0	1000.0	191999	588.5139	104.71639	693.5328	143.88492	588.51385	104.716385	693.23444	145.61792	-589.20135	24.911716	3.1722963	0.02388296	3.2524898	3.091805	0.13574779	0.047170382	0.5232473	0.0075000636	29.328579	1.2318395	34.127674	24.918407	2969.791891336441
49	6926.3726	105.53271	7013.0596	6749.746	6997.6084	105.96754	7156.1006	6860.9463	1000.0	1000.0	195999	593.55286	103.820015	697.5498	154.34435	593.55286	103.81926	696.02	153.08469	-594.26044	24.996918	3.1715596	0.023313547	3.2447634	3.0792458	0.13486536	0.04454259	0.36254674	0.0079282	29.713089	1.2697089	34.19579	25.648638	3033.0026128292084
50	7020.549	142.1625	7210.271	6810.501	7024.4897	130.22037	7221.4136	6803.785	1000.0	1000.0	199999	597.97406	103.59579	700.9525	146.89096	597.9743	103.59544	701.23663	152.8249	-598.6252	24.596235	3.1733606	0.023186563	3.2469635	3.0719135	0.13844156	0.047486927	0.42165744	0.0063918848	29.888727	1.287341	34.69563	25.411333	3093.7466707229614
51	6978.4937	42.39222	7029.2383	6932.6084	7137.8916	51.40676	7263.9004	7071.9346	1000.0	1000.0	203999	601.2503	105.23021	702.6748	135.95535	601.25055	105.228905	703.3574	135.16373	-601.89215	24.795773	3.1719136	0.023550028	3.2581637	3.0683315	0.13616046	0.046008006	0.42552468	0.007272346	30.150633	1.2901418	35.23446	25.739868	3156.8752641677856
52	6913.2275	72.91264	6994.805	6804.974	7108.59	78.40296	7259.218	7014.5273	1000.0	1000.0	207999	604.808	106.54186	706.9758	129.54892	604.808	106.54138	707.11615	133.00438	-605.44415	25.011757	3.1744227	0.023289762	3.2581065	3.0876827	0.13490403	0.04578863	0.33486894	0.0077830595	30.279648	1.2675784	34.671112	25.723427	3219.8032088279724
53	6917.598	68.29019	6998.2915	6812.503	7217.29	79.00825	7328.3677	7045.8657	1000.0	1000.0	211999	608.6093	106.829926	710.9904	127.37119	608.6094	106.82929	712.1441	126.03573	-609.2698	25.13535	3.1771567	0.023336908	3.2466881	3.0451276	0.13050623	0.044085294	0.3791065	0.007753267	30.681831	1.2828525	34.9005	26.2829	3280.7577419281006
54	6957.0195	43.69496	7001.504	6901.79	7116.5	80.44439	7246.0923	6999.0767	1000.0	1000.0	215999	612.267	106.99014	714.3633	123.98944	612.2671	106.99019	712.85156	121.792854	-612.9058	24.94026	3.1774962	0.023370631	3.2550566	3.0952902	0.13017431	0.043618795	0.3798623	0.005645917	30.934492	1.3088374	36.010796	26.547354	3343.8189873695374
55	7095.831	124.78668	7182.2573	6880.804	7018.643	119.18152	7156.949	6841.3086	1000.0	1000.0	219999	615.2918	108.45248	717.39624	100.95742	615.29193	108.45151	717.776	99.44623	-615.9251	24.679514	3.1796923	0.023122665	3.251592	3.0853565	0.12660062	0.04223386	0.35557115	0.005286416	31.014727	1.3322351	35.641758	26.91095	3405.632868051529
56	7068.9707	73.94158	7133.3105	6946.3145	6866.436	143.15295	6994.811	6530.5156	1000.0	1000.0	223999	618.5457	109.66307	720.55237	97.429016	618.546	109.66207	719.96857	98.19288	-619.1283	24.642574	3.1815104	0.022408862	3.2631683	3.0860317	0.12908421	0.044220407	0.43115318	0.006277578	31.415796	1.2905319	35.956562	27.119886	3466.733730316162
57	6972.955	82.99667	7047.7466	6832.292	6895.4697	86.768776	7034.913	6764.36	1000.0	1000.0	227999	621.04175	110.65941	723.8598	85.64189	621.0417	110.659645	723.0431	81.568985	-621.6355	25.265736	3.1800094	0.022661267	3.2684727	3.0946229	0.1301441	0.04407272	0.40588257	0.006014209	31.533426	1.3014668	35.976032	26.840899	3528.6742630004883
58	7065.5176	101.46481	7208.885	6926.3584	6407.6553	89.39517	6548.93	6265.9097	1000.0	1000.0	231999	623.82513	112.05133	724.6808	68.5343	623.8252	112.05084	724.8633	74.563156	-624.4195	25.141005	3.1842408	0.022871708	3.2650504	3.0967171	0.1270776	0.044946253	0.562345	0.005706338	31.824217	1.310603	36.128834	26.906305	3589.7196238040924
59	7033.4165	116.85466	7202.7773	6921.0713	6996.1406	92.45	7096.6045	6784.047	1000.0	1000.0	235999	626.75653	112.37111	726.0932	66.65858	626.7566	112.37084	726.15106	69.220856	-627.3555	25.517794	3.1866229	0.022494644	3.2585819	3.1013715	0.12718219	0.043437727	0.38064674	0.0065435125	31.861704	1.304696	36.449677	27.685097	3651.3861129283905
60	7152.9556	19.886492	7182.754	7128.8457	7212.017	88.913376	7358.028	7016.5884	1000.0	1000.0	239999	629.7765	111.56737	728.5361	66.60515	629.7765	111.56683	728.842	60.689266	-630.35736	25.161922	3.1828382	0.022623077	3.2584214	3.1067078	0.12988128	0.044241812	0.3758296	0.005415817	31.924328	1.3208514	36.784912	27.431591	3713.3097035884857
61	6991.148	19.902763	7004.6523	6956.776	7176.1616	104.93916	7288.5586	6926.317	1000.0	1000.0	243999	632.1984	111.62126	730.35266	69.17501	632.199	111.61994	730.97876	65.49849	-632.7772	24.99315	3.1812632	0.023057854	3.25598	3.0925655	0.123960465	0.040142924	0.37237313	0.0066229473	32.06371	1.2816414	37.10115	27.419003	3774.3391723632812
62	7144.485	73.199265	7227.5845	7034.205	7195.5635	81.00591	7329.5376	7015.542	1000.0	1000.0	247999	635.0659	110.45044	732.07043	78.9494	635.0658	110.45004	732.85205	76.24758	-635.64166	25.248457	3.1836576	0.023257097	3.2618024	3.0764384	0.12245322	0.040761683	0.35016876	0.006471526	32.624058	1.3178028	37.45955	27.958838	3836.1348102092743
63	7115.8696	82.540855	7248.929	7039.8022	7125.19	90.266914	7359.959	7057.3804	1000.0	1000.0	251999	638.0426	108.93713	735.01215	66.28813	638.04266	108.93684	733.49115	65.927246	-638.62366	25.116932	3.187101	0.022398809	3.2652528	3.0949378	0.12424207	0.04295023	0.3735818	0.005225328	33.132133	1.3286283	39.31202	28.680231	3897.3257451057434
