Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
49	1691.3221	995.1673	4388.4165	435.76932	3034.4155	1748.8943	5629.686	1015.0434	326.41666	557.2	195999	263.2794	129.88643	464.8523	-34.397385	263.2794	129.8878	459.97946	-28.092793	-265.05124	120.73615	5.5366397	0.024542658	5.6268206	5.4344034	20.385086	1.5028921	27.750175	16.50459	11005.442949771881
50	1547.7456	960.62994	3813.6863	508.7854	1874.2994	926.8795	3439.1636	751.70526	283.84616	330.5	199999	266.28906	130.79503	460.4592	-36.00043	266.2891	130.79288	455.51642	-35.452328	-268.0825	120.95811	5.5372953	0.024113769	5.619506	5.451127	20.567398	1.5277896	27.750423	16.892334	11230.887232780457
51	2572.3474	1267.6263	4405.0938	679.6349	2010.5876	1487.4376	4935.327	448.3213	452.4	357.4	203999	270.1346	131.45218	462.26016	-31.343296	270.1364	131.45769	466.84833	-32.863808	-271.93146	123.7621	5.534777	0.024376566	5.614897	5.452622	20.60605	1.5237983	27.469442	16.736403	11455.83378314972
52	3747.4434	1628.0974	5732.1367	1283.93	3007.1392	1371.2078	5671.1313	1352.3784	661.8333	541.1	207999	273.2879	132.726	469.81454	-71.94834	273.288	132.72704	467.78122	-107.14461	-275.07043	123.63317	5.535639	0.024804607	5.622281	5.440485	20.763664	1.5181556	27.866524	16.93475	11685.768524169922
53	2523.6416	1294.1733	5813.885	1163.1624	3094.8962	1480.0087	5861.535	1215.2864	446.77777	551.4	211999	277.56082	133.7485	474.66916	-36.243477	277.56113	133.74898	472.62305	-33.08584	-279.31638	126.304405	5.531743	0.02435586	5.6127944	5.4458	20.918583	1.5371312	27.269365	16.769566	11919.385833501816
54	2586.9443	1834.9268	5835.067	791.5895	3227.8567	1450.4945	5711.321	866.8595	455.44446	564.4	215999	281.476	134.58731	477.24414	-36.204075	281.47668	134.58998	477.94177	-44.299763	-283.19724	126.23267	5.5266457	0.024795454	5.611136	5.4344263	20.992737	1.5791218	29.249208	17.072193	12146.626510620117
55	2548.9734	1507.2002	4622.7236	573.6624	3163.0156	1532.601	5956.0107	475.7108	468.0	551.3	219999	285.48444	136.17424	494.69385	-39.185024	285.4839	136.18015	499.6464	-38.461685	-287.22525	128.1037	5.52118	0.025250437	5.6112394	5.4165564	21.054237	1.5980678	28.430656	16.865995	12371.709934473038
56	2910.2725	1759.8326	5677.4683	410.25732	1820.2227	750.61633	3140.188	493.31735	518.8889	331.3	223999	289.45914	137.46407	507.93237	-50.843117	289.45947	137.46416	505.868	-41.608997	-291.19162	129.83664	5.5240088	0.024607684	5.6004076	5.4289126	21.042671	1.5684351	28.669895	17.135393	12593.534115314484
57	2138.8394	944.4614	3875.952	955.9396	3126.7964	1950.2021	5773.631	792.70416	384.3	559.6	227999	292.62283	138.74202	504.3076	-47.331776	292.625	138.74492	508.52	-35.36147	-294.3267	135.02853	5.5236883	0.024741257	5.6301975	5.4230757	21.371317	1.5924072	28.552406	17.05928	12816.750681638718
58	2743.2632	1436.348	5019.294	568.67706	3057.9202	1250.922	5286.747	1150.9542	499.25	562.0	231999	295.81985	140.33278	498.06226	-40.827473	295.8198	140.33429	515.10626	-45.24129	-297.54993	136.66502	5.5215464	0.024410233	5.603854	5.4354362	21.423798	1.6439697	29.537357	17.401999	13040.249898910522
