Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
57	4807.0396	77.515686	4929.496	4734.275	4846.159	358.09195	5031.6533	3796.7593	1000.0	1000.0	227999	322.52267	149.02957	472.51028	36.896008	322.52243	149.0287	471.26968	28.007286	-322.40067	32.786846	1.4205185	0.06738815	1.7025713	1.1891611	9.815457	0.7068179	13.048686	7.504112	5663.970497369766	0.8
58	4721.7725	225.65448	4926.0557	4339.6777	3837.3003	1078.2347	4818.3823	1843.0638	1000.0	1000.0	231999	325.75244	148.92015	473.17508	27.886894	325.75223	148.92032	472.83057	23.912853	-325.58908	33.353664	1.4239777	0.06722303	1.6972694	1.1918154	9.81175	0.68921155	12.800076	7.5766973	5764.347590208054	0.8
59	3966.4287	1432.3774	4865.065	1486.7871	4435.792	1220.6548	4935.3125	782.3554	1000.0	1000.0	235999	328.7935	149.66663	479.7962	35.167255	328.79333	149.66689	474.21487	33.737034	-328.63037	32.598896	1.428331	0.0661035	1.7178018	1.1934295	9.916998	0.68914783	13.09602	7.4383936	5862.249221801758	0.8
60	4021.8591	1402.3895	4872.151	1593.3479	4860.4463	193.41821	5080.7236	4333.0103	1000.0	1000.0	239999	332.7501	150.62503	501.1184	46.494255	332.7504	150.62509	512.6864	47.13576	-332.63364	33.282223	1.4398084	0.06928375	1.7068211	1.2170727	10.082388	0.7088004	13.107805	7.6534576	5958.587984323502	0.8
61	4820.0293	120.55828	5004.0327	4676.724	4389.2354	595.8428	4864.582	2800.4026	1000.0	1000.0	243999	336.17133	150.99495	530.0819	45.923943	336.1708	150.99603	522.49756	39.97942	-336.03845	34.62267	1.4496287	0.064401016	1.6730423	1.2428863	10.183568	0.72296757	13.957703	7.5616074	6063.624240636826	0.8
62	4736.1055	373.4199	4968.72	4089.6494	4974.4434	235.70842	5200.585	4369.19	1000.0	1000.0	247999	340.027	151.19855	592.07794	40.256847	340.0268	151.19904	579.4215	38.88044	-339.87537	33.60466	1.4543843	0.068061754	1.7211479	1.2492639	10.111089	0.70839673	12.846871	7.585189	6158.275684595108	0.8
63	4341.1406	911.7852	4992.6084	2778.0212	4932.6265	669.69006	5297.1606	2939.8333	1000.0	1000.0	251999	344.22888	151.25569	575.8858	41.89541	344.22876	151.25635	578.83606	36.514294	-344.14853	33.71576	1.5132551	0.08269872	1.8271778	1.2797346	10.159791	0.6918846	12.891067	7.9466515	6255.971252441406	0.8
64	4151.2495	696.94006	4939.766	3322.9556	4488.74	1193.9302	5267.7627	1145.8203	1000.0	1000.0	255999	350.87787	146.62372	520.0458	42.218384	350.8774	146.62457	516.13184	50.109325	-350.89337	35.54984	1.5718697	0.07773501	1.8370188	1.3216158	10.464989	0.65502834	13.065369	8.356395	6358.8700704574585	0.8
65	4271.3184	1412.7395	5126.7236	1825.3695	3566.2297	1895.6211	5178.07	543.70996	1000.0	1000.0	259999	357.54944	143.11664	512.316	51.38248	357.54922	143.11858	518.2474	46.237682	-357.52707	36.893436	1.5397322	0.062350027	1.7689482	1.3175162	10.57985	0.6656919	13.341664	8.353599	6461.275447845459	0.8
66	2730.133	1485.3344	5070.883	1177.7596	2951.1887	1915.1915	4991.2393	298.24237	1000.0	1000.0	263999	362.4948	143.09747	561.4384	50.4883	362.49484	143.09729	550.8484	48.208454	-362.51395	37.0544	1.5374302	0.07173918	1.8018403	1.3101573	10.602323	0.66182494	13.130742	8.440055	6557.276923894882	0.8
