Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
46	112169.9	26681.465	135811.75	67699.28	113090.95	15689.293	131554.25	84685.945	1000.0	1000.0	183999	648.44214	105.09024	873.91345	281.02762	648.4425	105.08987	874.411	286.0567	-645.75525	30.80997	3.6722214	0.06593934	3.9015703	3.4300148	0.15779592	0.03211134	0.23254699	0.033821188	16.155159	0.60951906	18.110535	14.119203	7881.222058534622
47	110246.65	19805.88	133113.06	84251.375	133759.38	8385.587	142982.56	114185.35	1000.0	1000.0	187999	648.72144	106.140144	850.3949	277.2108	648.7212	106.14099	851.6807	276.35696	-646.0242	31.588923	3.6653788	0.067419924	3.9002733	3.4097707	0.157715	0.032761518	0.24939753	0.033246182	16.173042	0.6789215	18.939756	14.195698	8056.089420080185
48	131364.62	4581.3716	136582.42	124127.75	130037.8	17097.955	139361.78	79267.78	1000.0	1000.0	191999	648.80756	107.0753	852.7652	266.9406	648.808	107.07668	851.76294	261.5951	-646.0874	30.42729	3.6346445	0.06461879	3.8727536	3.3960416	0.157551	0.03294351	0.26619795	0.03376607	17.149145	0.8206511	20.38395	14.397054	8230.47194480896
49	133614.55	4456.4805	140269.22	128214.12	115379.64	18304.082	134644.45	72562.33	1000.0	1000.0	195999	647.6876	107.69576	857.70154	238.76315	647.6868	107.698265	858.77295	236.60406	-644.98474	29.482449	3.6158102	0.061144914	3.8116965	3.3827274	0.15653537	0.032478537	0.2718558	0.03497778	17.402906	0.70470864	19.900908	14.951634	8403.840742111206
50	126606.734	12508.711	137769.05	106263.39	106441.414	24626.602	129551.695	67820.8	1000.0	1000.0	199999	648.1874	107.95767	861.28436	248.62564	648.18713	107.960045	860.78467	248.48721	-645.4525	29.223122	3.651317	0.066339545	3.8886046	3.4027474	0.15717572	0.032822255	0.23436397	0.0325826	17.72852	0.67568105	20.330124	15.463614	8577.63497042656
51	122937.055	7520.6006	132157.6	111349.86	132208.17	1806.293	134000.3	127701.98	1000.0	1000.0	203999	650.54285	109.01945	868.587	250.25056	650.5428	109.02243	871.00946	245.36568	-647.8804	30.31422	3.7211602	0.06314093	3.9424562	3.4806962	0.1575915	0.03388693	0.24076663	0.031418346	17.501972	0.6925007	19.857492	14.990467	8749.591935873032
52	128267.16	7110.7734	133647.05	116103.52	128490.58	3124.2883	133495.02	123017.76	1000.0	1000.0	207999	655.39435	111.410355	892.3469	229.4653	655.3936	111.41473	892.09955	226.43867	-652.8341	30.9775	3.7739766	0.060745858	3.9890308	3.5557365	0.15981832	0.03463649	0.23264264	0.03213488	17.904526	0.7218813	20.48081	15.599641	8923.353044748306
53	127740.33	10269.456	134565.73	110027.305	128168.6	7508.8774	136976.33	109714.39	1000.0	1000.0	211999	660.7481	112.89572	904.4716	239.0464	660.7481	112.89775	904.13715	241.20988	-658.1947	31.576174	3.7433038	0.065305084	3.9972045	3.523172	0.16162162	0.035245407	0.24540557	0.031873092	18.514448	0.7818074	21.156128	15.7948	9099.222122907639
54	133123.48	7602.9575	143574.03	122249.46	134189.03	1181.2817	134830.4	130762.875	1000.0	1000.0	215999	664.4808	113.16239	919.4571	254.54802	664.48047	113.16432	920.15155	252.88506	-661.94385	32.304886	3.6877275	0.064338095	3.944189	3.4576414	0.16436133	0.036325216	0.3448768	0.03099961	18.573874	0.76812845	21.545366	16.0272	9274.078842878342
55	123039.06	13755.348	135309.92	99983.01	122892.7	19436.678	137784.64	70837.56	1000.0	1000.0	219999	667.04034	114.1002	921.17676	257.15543	667.03986	114.10321	922.7507	258.84927	-664.4536	32.118282	3.6504338	0.067510925	3.912854	3.3624036	0.16441512	0.036446903	0.27812058	0.031175883	19.743074	0.9312767	22.863827	16.475378	9448.075478076935
56	127118.875	6857.184	134244.6	119051.27	131977.47	3719.932	139492.86	126916.12	1000.0	1000.0	223999	669.37616	113.587845	917.9862	252.1844	669.3761	113.58981	917.8868	255.11623	-666.8236	30.914822	3.676485	0.0686717	3.9079428	3.4330475	0.16577412	0.03655126	0.2874149	0.031657778	19.417297	0.9861897	23.065336	15.938679	9622.039242744446
57	117760.805	12221.407	134708.3	102422.484	116573.266	2103.1384	122177.086	113352.49	1000.0	1000.0	227999	672.3105	110.79613	914.9963	262.36096	672.3104	110.79781	916.529	257.48776	-669.7432	30.714426	3.6952245	0.0656819	3.9580677	3.4741018	0.16543	0.036236446	0.28741828	0.03147225	19.500261	0.8754237	22.67576	16.53315	9796.32536149025
58	123751.09	2366.7546	127489.68	120936.96	125188.54	9128.992	138670.06	104075.164	1000.0	1000.0	231999	673.9288	109.85854	895.8911	252.84885	673.9289	109.85868	894.4803	249.72176	-671.30365	29.874151	3.6950977	0.060939766	3.8933778	3.4350371	0.16130237	0.035182253	0.2635474	0.031557478	19.82155	0.830786	22.682276	16.737753	9967.574666976929
59	124433.3	1193.4752	126171.086	122822.35	121808.266	2241.4832	128346.4	120280.875	1000.0	1000.0	235999	675.0515	107.651985	876.86743	257.99466	675.051	107.655205	873.31165	256.41794	-672.3959	29.701738	3.6517093	0.0657139	3.9059978	3.414009	0.16071154	0.035024643	0.260103	0.031298958	20.78295	0.9012452	23.885817	18.066153	10138.68176651001
60	132600.66	2779.625	136433.86	129748.06	117669.2	9910.242	134421.25	104594.44	1000.0	1000.0	239999	676.9564	106.04097	873.11005	246.54008	676.9564	106.0427	876.64197	254.0017	-674.4322	30.306652	3.687708	0.07525151	3.935094	3.4442651	0.16454092	0.036616854	0.25033334	0.03063819	21.47885	0.9924938	24.942963	18.133139	10311.473976373672
