Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
45	141380.52	756.6051	142269.2	140184.66	126410.96	16262.116	143649.62	84162.984	1000.0	1000.0	179999	575.16095	124.13929	1117.0012	244.12088	575.16205	124.13689	1119.3325	249.84706	-575.62054	48.95164	5.740426	0.01600352	5.7925262	5.6762505	27.294352	1.1251404	31.086552	23.032984	8632.991881370544
46	143506.14	2714.023	147025.44	140682.56	119816.85	25874.07	145397.1	78726.8	1000.0	1000.0	183999	578.20593	123.92458	1174.7435	252.25356	578.20654	123.9233	1178.6305	213.37868	-578.65784	49.465164	5.742126	0.016024575	5.7964797	5.6887026	27.97863	1.1651188	32.738018	23.856302	8831.518156528473
47	134725.5	14895.877	145915.11	109082.35	130851.42	19056.766	164058.86	90643.8	1000.0	1000.0	187999	582.3354	125.004456	1265.3733	251.3647	582.3352	125.00515	1263.5548	252.06212	-582.7335	51.26522	5.7411346	0.01599654	5.7986956	5.6786623	28.738424	1.1894109	33.177105	24.492737	9028.012027025223
48	145065.62	1987.6459	147131.42	142224.05	136563.47	19048.693	146762.67	79599.13	1000.0	1000.0	191999	585.20526	126.67359	1310.5784	250.41583	585.2049	126.67559	1306.2002	254.96848	-585.66425	54.043507	5.744865	0.015555765	5.795272	5.6785126	29.471043	1.2393327	33.663555	24.923231	9225.617988824844
49	144629.1	2628.2893	147640.47	141790.03	134595.42	19678.256	147524.53	78680.15	1000.0	1000.0	195999	589.60565	130.19116	1427.1193	236.29367	589.6057	130.19249	1425.1351	241.44281	-590.12	59.75683	5.7401423	0.01602212	5.7963014	5.6836987	30.410027	1.2611214	35.257416	25.514635	9420.646864175797
50	126870.17	31309.314	148612.4	72799.32	131422.75	19290.762	147018.8	87838.22	1000.0	1000.0	199999	596.67975	136.67743	1634.983	248.73296	596.6786	136.68243	1641.6562	246.23773	-597.3363	75.01894	5.738488	0.016511742	5.7929144	5.671387	30.81736	1.3051987	35.38566	26.616257	9616.379314899445
51	97154.305	27032.492	143436.9	76578.266	89691.95	31108.732	142201.3	51888.957	1000.0	1000.0	203999	605.9428	150.84642	1913.4335	242.26225	605.94214	150.855	1922.0612	244.0925	-606.8136	102.626305	5.735044	0.015699469	5.793124	5.6679378	31.326426	1.265036	35.83328	27.248121	9811.002459287643
52	87778.484	28627.914	126565.016	51101.17	58795.586	23964.03	124573.14	37011.758	1000.0	1000.0	207999	616.5249	164.45993	2012.2318	228.79758	616.5231	164.47249	2007.5308	226.16206	-617.35565	123.18839	5.734748	0.015905362	5.791798	5.669666	30.570297	1.2328349	35.686184	26.152168	10009.675904035568
53	56377.1	10879.767	69906.86	44281.88	57550.914	10920.426	85432.89	45583.324	1000.0	1000.0	211999	621.02637	171.26619	2019.9857	227.24738	621.0249	171.27325	2020.4514	223.74768	-621.59985	133.2239	5.7282014	0.01644999	5.7829456	5.6723027	30.473719	1.3454229	35.792835	25.943373	10204.144264698029
54	120563.44	35418.668	141995.62	59244.742	73793.36	25850.506	137661.02	47062.57	1000.0	1000.0	215999	625.1082	175.24275	2166.6	246.40382	625.1071	175.25018	2184.5679	240.41006	-625.8998	137.85666	5.722786	0.016917454	5.7766848	5.653274	30.787777	1.3823102	36.89902	26.15956	10400.115902662277
55	97601.7	37353.44	134225.27	47037.61	140829.1	1716.4254	142512.78	136727.27	1000.0	1000.0	219999	631.882	185.06772	2164.781	234.77103	631.88165	185.06825	2152.119	235.28471	-632.66125	163.03412	5.722835	0.017364906	5.775071	5.654934	31.106382	1.3738577	36.507965	26.825409	10597.531480312347
