Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
48	7697.328	85.85707	7794.6455	7559.8164	7622.721	111.91991	7761.342	7474.4565	1000.0	1000.0	191999	635.45605	125.76931	765.8663	70.342094	635.4562	125.76691	764.5627	70.25308	-636.40155	27.850792	2.9263783	0.035433218	3.0492365	2.8120177	16.66661	0.8559087	20.510536	13.765844	3883.6379652023315	0.0
49	7755.808	146.34254	7895.3535	7543.668	7456.426	136.32788	7752.3174	7224.23	1000.0	1000.0	195999	641.16766	125.644684	772.991	70.804596	641.1673	125.64272	770.26324	72.94308	-642.1322	27.866282	2.9303775	0.035213195	3.035759	2.7880907	16.844929	0.884331	20.21613	13.896738	3973.0206730365753	0.0
50	7621.297	130.26385	7750.21	7443.3677	7926.822	181.85928	8199.439	7549.4424	1000.0	1000.0	199999	647.08203	125.78629	776.1687	70.063866	647.082	125.784225	775.9268	78.16719	-648.0615	28.851116	2.9285424	0.035598207	3.0428145	2.7951884	17.001812	0.8904732	20.486454	13.921083	4061.4976058006287	0.0
51	7773.131	69.2773	7843.838	7696.849	7868.5625	86.91209	7956.0356	7706.384	1000.0	1000.0	203999	652.75385	125.722755	782.55676	87.88093	652.75385	125.7203	781.6714	86.68836	-653.7407	29.31689	2.929936	0.035931982	3.0613513	2.7603328	17.298765	0.90767395	21.109152	13.983067	4150.175703763962	0.0
52	7845.6504	148.87912	8091.8564	7691.4893	7785.578	79.294586	7868.748	7615.0493	1000.0	1000.0	207999	658.35815	126.06333	788.4475	63.131462	658.3579	126.062004	788.24396	64.95346	-659.34827	30.338427	2.9316216	0.034524888	3.0738437	2.7957847	17.544262	0.89550817	21.611206	14.957358	4238.103360414505	0.0
53	7835.8203	107.60482	8016.6113	7753.339	7924.95	137.10745	8192.015	7702.801	1000.0	1000.0	211999	663.9972	125.78163	796.43036	72.48928	663.9971	125.779396	792.94116	72.62551	-664.97473	29.472406	2.9303598	0.035456315	3.066047	2.7826495	17.58851	0.9049264	21.390757	14.391285	4326.795736551285	0.0
54	7814.412	99.29063	7927.1157	7657.3413	7672.2173	151.75203	7901.3433	7356.479	1000.0	1000.0	215999	669.59753	126.08878	799.48987	59.43971	669.5978	126.08647	797.32404	65.407684	-670.5854	30.377493	2.9352515	0.035529897	3.049533	2.8140442	17.848797	0.9029162	22.693634	14.97292	4415.494069576263	0.0
55	7827.4614	51.311874	7885.6367	7746.22	7919.9907	75.64853	8074.2925	7815.7563	1000.0	1000.0	219999	674.6152	126.47138	802.9923	74.62344	674.6146	126.47016	806.08417	76.36485	-675.6035	30.623613	2.9410696	0.035498634	3.0614674	2.8154964	18.009167	0.94987607	21.683481	14.674182	4504.888357877731	0.0
56	7864.989	98.366684	7977.9805	7722.689	8177.182	103.575264	8355.272	8009.807	1000.0	1000.0	223999	679.84094	126.41881	812.25104	59.6435	679.8413	126.416084	811.8832	61.699944	-680.8285	32.238216	2.9392605	0.035855215	3.0756333	2.8140976	18.345373	0.990514	22.327145	15.166565	4594.139551401138	0.0
57	8013.026	149.09575	8203.926	7838.7837	7778.372	117.66889	7978.5674	7590.77	1000.0	1000.0	227999	684.59424	126.89392	813.4521	79.69736	684.59424	126.892685	811.3077	79.330826	-685.57196	31.435429	2.9469707	0.0360543	3.077402	2.816562	18.419598	0.9515045	22.199726	15.298467	4682.6273374557495	0.0
58	8184.67	64.70796	8285.946	8106.56	8320.013	86.36084	8429.449	8179.571	1000.0	1000.0	231999	689.377	127.35094	819.1984	75.723976	689.3769	127.34844	820.08386	62.88783	-690.376	31.485733	2.9476783	0.034748662	3.0752885	2.8258955	18.53962	0.9542432	22.335888	14.657055	4771.611595153809	0.0
59	8278.796	53.034904	8354.993	8211.341	8117.6025	45.11977	8207.858	8038.105	1000.0	1000.0	235999	694.89825	126.69541	826.84894	67.72355	694.8983	126.69382	828.4987	77.76695	-695.8952	31.958345	2.9546947	0.03583148	3.0739605	2.8294153	18.861805	0.98736566	22.867733	15.304943	4860.299242019653	0.0
60	8124.672	86.896385	8219.7	8004.5605	8173.0015	160.32022	8420.484	7854.763	1000.0	1000.0	239999	699.32184	128.19836	830.5637	76.99634	699.32214	128.1968	829.5047	74.12373	-700.32513	32.50574	2.9520724	0.03504729	3.1287675	2.8149204	19.11693	0.98475164	22.80814	16.0079	4949.210581064224	0.0
61	8364.781	119.66205	8547.217	8211.849	8311.824	100.73894	8470.623	8138.7466	1000.0	1000.0	243999	704.3064	128.23189	838.91595	69.92695	704.3062	128.22964	837.88	62.425636	-705.3193	32.260303	2.9548182	0.034962982	3.0648458	2.8045437	19.249485	0.98485106	22.836826	16.160143	5037.855418920517	0.0
62	8320.324	84.1301	8431.563	8206.892	8511.5205	91.48144	8742.875	8401.826	1000.0	1000.0	247999	709.10046	129.36237	847.6244	69.50644	709.1002	129.3615	847.44305	67.181465	-710.132	33.849213	2.963	0.036310133	3.0990305	2.8258154	19.582287	1.0301142	23.16717	16.139044	5126.554643392563	0.0
63	8424.987	81.95748	8538.165	8308.905	8446.133	115.6142	8610.842	8212.191	1000.0	1000.0	251999	713.74866	130.05533	850.5989	59.035843	713.74866	130.05331	851.33936	51.717113	-714.7703	33.64691	2.9555326	0.03578467	3.085338	2.8159604	19.73278	1.018103	23.98277	16.642813	5215.535934686661	0.0
64	8325.245	85.270386	8461.643	8237.55	8192.753	75.98296	8314.998	8075.551	1000.0	1000.0	255999	718.2928	130.78552	858.0918	55.28784	718.2924	130.7841	858.0278	66.713646	-719.3204	34.31391	2.9583638	0.03560789	3.0837755	2.827	19.930273	1.0184128	23.832367	15.971001	5304.423822879791	0.0
65	8409.969	41.801224	8453.752	8349.612	7708.3765	140.31857	7922.971	7479.8804	1000.0	1000.0	259999	722.72174	131.29596	865.6778	62.391747	722.7216	131.29472	863.51154	61.722237	-723.7451	34.435623	2.9636436	0.03529584	3.088895	2.8408265	20.055262	1.0537152	23.916279	16.587877	5394.529135465622	0.0
66	7800.795	1162.0709	8657.767	5800.99	8480.042	140.29033	8716.86	8316.026	1000.0	1000.0	263999	726.95575	131.79063	866.1716	54.531467	726.95575	131.78955	866.88007	56.751213	-727.97125	34.454155	2.9650123	0.034771416	3.098993	2.8298447	20.129555	1.0697747	23.769714	16.491919	5483.341083049774	0.0
67	8490.116	96.69686	8581.94	8345.48	8616.53	109.75045	8748.331	8346.066	1000.0	1000.0	267999	730.4584	133.71458	872.48157	15.775254	730.4581	133.71332	872.80566	40.172565	-731.44904	37.32873	2.9669292	0.03497039	3.0736659	2.8322244	20.384878	1.0853136	24.042213	16.546547	5572.2975261211395	0.0
68	8474.123	131.33458	8622.642	8322.475	8475.401	135.18958	8648.759	8162.0073	1000.0	1000.0	271999	734.199	133.97174	874.3513	46.190563	734.19904	133.97029	871.58075	36.86938	-735.2123	37.69496	2.9679818	0.035000257	3.0924766	2.843145	20.675764	1.099643	24.820154	17.494724	5661.4069492816925	0.0
69	8538.412	164.12094	8731.144	8370.497	8289.167	140.62462	8495.608	8008.218	1000.0	1000.0	275999	738.4151	133.83185	876.19244	34.132675	738.4146	133.83012	874.86975	49.299797	-739.45435	38.56239	2.9706187	0.03582629	3.079914	2.8448968	20.95782	1.1261865	25.592577	17.076267	5750.114521741867	0.0
70	8475.431	102.596855	8570.3545	8304.254	8465.463	129.32393	8589.508	8129.933	1000.0	1000.0	279999	741.9215	134.29466	880.15704	59.70487	741.9215	134.29369	879.6194	48.989502	-742.96136	37.457333	2.97229	0.035205502	3.0861056	2.7991636	21.17038	1.1281624	25.182495	17.489122	5839.65514421463	0.0
71	8737.215	122.88963	8929.498	8619.243	8708.685	121.51547	8872.503	8471.686	1000.0	1000.0	283999	747.0596	133.50623	884.75684	54.546535	747.0598	133.50464	883.2399	39.18412	-748.089	36.956047	2.9742718	0.03527387	3.095194	2.8174858	21.15154	1.1321344	25.310669	17.33924	5928.289304256439	0.0
72	8587.402	93.907745	8712.116	8456.854	8662.92	155.33878	8941.956	8414.446	1000.0	1000.0	287999	750.60535	133.97128	887.15546	22.298988	750.60547	133.96965	886.8241	35.9578	-751.62274	37.728886	2.972015	0.035063766	3.1078207	2.8415873	21.320807	1.136935	25.950163	17.170383	6015.429733276367	0.0
73	8612.535	134.07808	8786.955	8431.589	8468.451	172.25565	8780.311	8110.7305	1000.0	1000.0	291999	753.64545	134.77753	889.43286	49.742832	753.6452	134.77628	889.64667	57.118416	-754.64734	37.030212	2.9774184	0.034541536	3.086028	2.8531504	21.463974	1.1522402	26.136023	17.180935	6104.201616287231	0.0
74	8534.664	133.91174	8677.702	8391.841	8698.916	158.54457	8910.619	8292.968	1000.0	1000.0	295999	757.3878	134.6479	891.76886	32.230595	757.388	134.64694	892.5146	53.17123	-758.38806	37.001358	2.975613	0.0345167	3.0945878	2.845289	21.544678	1.1667231	27.286499	17.794394	6193.864112138748	0.0
