Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
45	1345.1473	340.14935	1914.2352	1013.4726	1347.4629	472.3503	1995.7349	470.95343	1000.0	1000.0	179999	80.19023	45.054775	220.31018	-90.97656	80.190186	45.056835	218.65796	-97.81701	-80.374565	27.172173	3.3344007	0.019392936	3.4010718	3.2647798	4.656085	0.22881776	5.547604	3.7864373	4101.734268665314
46	1150.2122	431.27704	1684.4713	579.16656	1135.7482	399.19995	1720.3446	597.4091	1000.0	1000.0	183999	81.26645	46.87355	223.89302	-95.36847	81.26604	46.873856	220.60982	-104.15347	-81.43996	27.704336	3.3358216	0.018980063	3.3989115	3.2730267	4.713095	0.23523204	5.703346	3.872671	4193.264011859894
47	1678.2184	331.88547	2083.166	1167.318	935.46204	354.78702	1540.4595	471.61426	1000.0	1000.0	187999	82.05149	48.50526	225.23132	-98.26731	82.05157	48.50488	224.79721	-101.52402	-82.198784	27.845505	3.3354187	0.019143194	3.4013555	3.2737982	4.6813087	0.23125859	5.669946	3.937569	4283.9859790802
48	1433.7694	286.7844	1708.0887	951.9606	1153.033	340.40927	1646.9048	624.51086	1000.0	1000.0	191999	82.347466	49.60067	226.1956	-96.576515	82.34747	49.601875	224.71227	-98.68434	-82.48409	28.35327	3.3360837	0.019161442	3.4007535	3.2609582	4.651778	0.2300782	5.6114264	3.9820912	4376.058459997177
49	1378.9844	178.24765	1618.0399	1197.9949	1355.6912	556.65924	2331.5044	428.04904	1000.0	1000.0	195999	82.35459	50.472824	231.14622	-100.39843	82.35515	50.47316	228.4289	-103.03284	-82.460304	28.95243	3.3360562	0.019369222	3.3996058	3.253501	4.579987	0.22722316	5.3748255	3.8139238	4467.769705533981
50	1511.0923	313.54846	1947.5256	1120.3517	1803.9011	424.28622	2405.959	1060.0331	1000.0	1000.0	199999	82.4073	51.386147	232.71637	-100.9021	82.40707	51.38616	230.95146	-107.43038	-82.527405	30.034578	3.3394525	0.019213915	3.4057677	3.2603726	4.6908445	0.2365782	5.7338724	3.8892922	4560.066312551498
51	1495.3345	285.74927	1804.5522	1129.9961	1809.7435	453.56995	2813.0605	1214.9985	1000.0	1000.0	203999	82.88232	52.422115	232.4249	-96.0361	82.88237	52.42229	233.91197	-102.35083	-83.01373	30.625391	3.3401916	0.018880755	3.4080338	3.2685766	4.7208643	0.23742263	5.7866173	3.9814093	4651.224111795425
52	1432.92	344.54947	1711.767	852.94653	1634.954	335.35553	2348.6306	1021.3937	1000.0	1000.0	207999	83.42106	53.503204	235.92299	-94.66838	83.4207	53.503952	235.4144	-100.43345	-83.55975	31.052942	3.3398354	0.018815385	3.4085906	3.275971	4.7480364	0.23995814	5.5826163	3.9285498	4743.330375671387
53	1812.3799	587.86426	2482.9695	1194.9089	2127.5903	293.61823	2555.4087	1658.3845	1000.0	1000.0	211999	84.73937	53.952488	241.71414	-109.72671	84.73933	53.953438	242.32713	-110.42683	-84.866196	31.14814	3.3397899	0.019051092	3.4014199	3.2704024	4.681206	0.23189135	5.486763	3.9721608	4834.673082828522
54	1831.012	185.46028	2106.484	1591.7307	2017.7981	609.8216	2768.8237	447.98785	1000.0	1000.0	215999	85.67209	54.714596	251.74092	-97.49661	85.67194	54.71736	248.59296	-102.93008	-85.78713	31.773333	3.3410385	0.018794889	3.403995	3.2790384	4.6803346	0.23757568	5.5525217	3.9130037	4926.287611246109
55	2138.2424	150.28824	2373.5466	2002.2595	2062.7505	515.834	2527.499	951.6965	1000.0	1000.0	219999	86.66348	55.72977	251.48032	-95.83427	86.66397	55.728756	250.73714	-101.90593	-86.79117	31.895863	3.344103	0.019094877	3.408722	3.2670836	4.727747	0.24042654	5.6400146	3.9140837	5018.233429670334
56	1273.9432	325.45944	1601.2606	864.58105	1795.0729	478.28342	2523.5364	1100.6292	1000.0	1000.0	223999	88.02735	56.17387	252.76941	-102.93957	88.02761	56.17298	252.3076	-98.515976	-88.15519	32.637054	3.343086	0.018907368	3.4081883	3.2752283	4.7676916	0.24173652	5.6464486	4.0135207	5109.768507242203
57	1876.381	414.06232	2567.897	1466.6528	1740.4379	520.7808	2483.958	991.1558	1000.0	1000.0	227999	89.85035	57.73243	256.8379	-93.76397	89.84997	57.732224	256.66312	-93.44284	-89.97995	33.042408	3.344118	0.018630518	3.4044468	3.2728693	4.8484187	0.24556874	5.762042	3.9350448	5202.116485595703
58	1617.073	826.1303	2268.8835	241.94717	1604.489	390.73538	2365.2808	1080.821	1000.0	1000.0	231999	91.7547	58.73304	269.36957	-96.93728	91.75421	58.735596	269.4967	-96.1572	-91.88933	33.553055	3.3429034	0.018691871	3.4008713	3.2706096	4.8656363	0.24124056	5.863071	4.0509377	5293.265438079834
59	2119.3394	185.43277	2324.9373	1883.4998	1551.4851	441.98447	2055.0247	634.233	1000.0	1000.0	235999	92.81294	59.23206	272.90897	-110.87229	92.81331	59.232014	271.49078	-110.88765	-92.95369	33.335564	3.3465958	0.018773224	3.4092011	3.2671573	4.8890996	0.2579897	5.892129	3.986624	5385.162717342377
60	1930.3068	524.5742	2791.0024	1376.6864	2103.2764	473.1995	2815.0984	1417.139	1000.0	1000.0	239999	94.69286	59.884544	276.6445	-118.85186	94.69314	59.88416	273.60147	-114.037796	-94.831276	33.901756	3.3467553	0.018359795	3.4085407	3.271371	4.888852	0.25359225	5.809432	4.103749	5476.396670818329
61	1804.5503	684.5729	2512.9758	733.72766	1857.974	823.7619	2705.5317	54.82233	1000.0	1000.0	243999	96.21018	60.980175	281.45346	-104.57701	96.20993	60.980625	279.37003	-106.26165	-96.30731	33.611588	3.3471334	0.0183533	3.4052668	3.281372	4.949161	0.25985938	6.123308	4.140436	5568.978660106659
62	2090.7136	276.71725	2428.557	1661.2599	1737.5198	597.97064	2489.5574	710.5986	1000.0	1000.0	247999	97.60308	62.125584	281.85834	-107.71521	97.60319	62.125137	281.4652	-106.503235	-97.724	34.563454	3.3460789	0.018471561	3.4028337	3.2818232	4.9786415	0.25309986	5.9228106	4.123339	5660.339146852493
63	1859.9277	896.2812	2430.9968	310.8131	1940.5642	476.502	2644.021	1157.3595	1000.0	1000.0	251999	98.99156	63.054096	283.58737	-117.94701	98.99162	63.055393	281.80618	-111.61293	-99.100235	34.66486	3.3477132	0.018694287	3.40948	3.281808	5.001027	0.26042452	6.06648	4.158908	5752.241174221039
64	1846.5231	391.31372	2210.2676	1264.2588	1727.175	404.40536	2531.2632	891.9118	1000.0	1000.0	255999	99.99963	63.671234	287.4349	-125.27725	99.99988	63.670994	284.3631	-118.591255	-100.09623	35.05946	3.34956	0.01837695	3.4090824	3.2691517	5.0609674	0.26583534	6.0812535	4.1363425	5843.987167835236
65	2092.9863	247.6949	2441.3364	1758.5966	1824.683	495.6979	2478.0945	962.6099	1000.0	1000.0	259999	101.74404	64.82199	297.41736	-121.95118	101.74372	64.82127	293.99615	-118.081154	-101.84783	35.91222	3.351556	0.018265054	3.40831	3.2782993	5.079626	0.2638034	6.4412646	4.2410626	5935.670508861542
66	1675.7965	579.40485	2454.9358	819.79535	2332.5815	208.80891	2508.5908	1758.3339	1000.0	1000.0	263999	103.63215	65.42909	291.5835	-135.17834	103.63243	65.42964	289.9211	-130.30527	-103.74022	36.347607	3.352655	0.018146846	3.4158602	3.275451	5.10898	0.25936276	6.049772	4.2452	6027.766326904297
67	2046.5657	351.10257	2590.8	1670.7417	1839.7906	474.78912	2580.7803	1015.55225	1000.0	1000.0	267999	104.6835	65.94045	294.2985	-137.74542	104.6833	65.93886	292.7033	-135.10477	-104.787	36.59145	3.3519645	0.017978858	3.4120011	3.2873158	5.081869	0.2583973	6.19673	4.2265854	6120.084765672684
68	1912.8618	277.87296	2203.9114	1456.658	2035.3011	271.3502	2321.686	1447.5944	1000.0	1000.0	271999	105.61957	66.9197	295.47095	-133.85591	105.61958	66.919754	293.58673	-138.82762	-105.69944	36.88605	3.353102	0.018237583	3.4181209	3.2776327	5.130342	0.26560402	6.207767	4.084739	6212.050868988037
69	2060.7273	376.351	2665.5886	1638.9009	1949.8822	429.33267	2525.018	1070.5073	1000.0	1000.0	275999	106.89729	67.9557	303.26004	-130.84682	106.89704	67.95766	300.83044	-134.4049	-106.97623	37.539818	3.3557591	0.017638862	3.41082	3.2953348	5.1981974	0.27246824	6.2489843	4.3432245	6304.433314561844
