Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
43	7060.0874	91.4764	7118.785	6901.8613	7150.117	101.90682	7388.993	7054.957	1000.0	1000.0	171999	628.60626	92.36188	725.1949	131.09656	628.606	92.36208	728.17316	132.01859	-629.339	20.372398	3.0214152	0.039139707	3.1517801	2.8876483	17.306679	0.9604324	21.492235	14.350661	3531.704347848892
44	7134.033	143.39384	7235.789	6887.058	7203.5483	82.67964	7326.1636	7069.8447	1000.0	1000.0	175999	632.63385	91.862305	728.0461	137.86484	632.6342	91.86215	729.6477	134.47382	-633.35815	20.276646	3.0274174	0.038386744	3.1496358	2.8813665	17.322279	0.96815425	21.10728	14.228394	3621.7775251865387
45	7112.21	248.71175	7389.4526	6726.367	7145.6953	100.61909	7387.049	7043.2104	1000.0	1000.0	179999	636.8682	90.83934	730.39343	139.03891	636.86847	90.83874	731.2351	138.93793	-637.6045	20.17017	3.0271091	0.038904015	3.1806166	2.8902428	17.54102	0.95742106	20.936026	14.606499	3711.870152235031
46	7095.147	86.95317	7202.6177	6975.59	7241.621	75.18517	7358.61	7101.4707	1000.0	1000.0	183999	640.92975	90.56534	735.425	143.11092	640.9292	90.564476	735.5237	139.2305	-641.6444	20.381067	3.0327144	0.038712174	3.1683812	2.886174	17.680195	0.99591535	21.504131	14.179282	3802.3590202331543
47	7161.4546	139.15137	7274.5137	6928.2095	6992.2515	61.280785	7088.084	6902.546	1000.0	1000.0	187999	644.4787	90.02409	744.15674	150.15369	644.47894	90.024826	741.1308	149.7298	-645.19025	20.772919	3.036503	0.038258795	3.1549833	2.8830361	17.834764	0.98322266	21.450474	14.685135	3892.411975622177
48	7087.105	102.86629	7208.9014	6925.022	7165.0483	105.915215	7342.694	6983.7256	1000.0	1000.0	191999	648.16644	88.60314	743.29553	157.71216	648.16644	88.603424	744.16144	156.75063	-648.86487	20.23809	3.0377212	0.03807554	3.153966	2.8922443	17.895222	0.9818996	21.535116	14.453222	3983.2183921337128
49	7253.429	42.69569	7302.8496	7185.424	7328.3306	74.64881	7439.999	7220.71	1000.0	1000.0	195999	650.9895	88.79429	748.66974	161.74771	650.98944	88.794464	747.8942	159.8106	-651.67926	20.263073	3.0406923	0.03759802	3.1621	2.8787558	17.819675	0.9913296	21.773676	14.568243	4074.039004087448
50	7317.7285	78.99311	7428.248	7237.691	7120.4404	91.39132	7257.7656	6936.011	1000.0	1000.0	199999	654.53455	87.87967	748.06323	158.73311	654.5343	87.88059	748.13947	156.15674	-655.2352	19.966223	3.047703	0.0373947	3.1884277	2.9107149	17.917301	0.9935774	21.484526	14.866612	4164.386411190033
51	7302.197	61.86564	7401.6133	7233.187	7236.397	69.016594	7349.727	7125.327	1000.0	1000.0	203999	657.6274	87.173355	751.7009	170.64844	657.6275	87.17369	751.2295	169.53056	-658.3186	20.136387	3.0504112	0.037091896	3.1712124	2.9020793	18.10735	0.9837243	22.589228	14.664469	4254.386185646057
52	7191.7544	95.003624	7320.474	7053.312	7371.721	122.86467	7581.6367	7095.527	1000.0	1000.0	207999	660.7509	87.228584	754.02325	170.3116	660.7508	87.22829	753.60187	169.66386	-661.4288	19.988153	3.056507	0.036984675	3.1844578	2.9176822	18.034758	1.005567	21.660078	15.017099	4344.437594175339
