Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
564	346329.47	8190.4585	356225.12	334268.97	355034.56	16960.176	371412.0	316225.16	1000.0	1000.0	2255999	1413.6293	1413.6283	-1403.7659	426.01062	4.0031047	1.7669265	132185.30767273903
565	352303.38	11457.364	367987.1	339395.56	356887.1	15679.782	369057.3	311511.2	1000.0	1000.0	2259999	1414.6139	1414.6158	-1404.981	421.41064	3.9997973	1.6964095	132421.51650738716
566	347782.0	12631.276	361854.78	332920.78	351361.53	9922.23	368800.84	330230.88	1000.0	1000.0	2263999	1414.7125	1414.7123	-1405.2645	418.75485	3.9988	1.6551843	132659.3760550022
567	353223.62	8038.0415	360342.72	340141.78	367131.88	8841.31	383689.4	354152.8	1000.0	1000.0	2267999	1414.8341	1414.8326	-1405.3491	411.34232	3.9986103	1.6741538	132895.36529135704
568	347012.56	9393.046	360498.94	335668.06	367898.56	2893.7332	373728.88	364717.4	1000.0	1000.0	2271999	1416.5134	1416.5117	-1407.1619	411.64633	3.9991236	1.638219	133132.1403927803
569	353684.88	10091.067	365110.47	338051.06	348323.53	21141.605	363551.28	291028.1	1000.0	1000.0	2275999	1417.462	1417.4613	-1408.4053	403.05106	3.9994853	1.5709381	133371.8036518097
570	353216.56	14758.512	368778.94	328997.16	360540.94	14200.8545	370246.6	319516.53	1000.0	1000.0	2279999	1418.776	1418.7805	-1409.8842	399.7034	3.999016	1.5407395	133607.53357839584
571	352797.88	6875.498	364085.78	345966.78	359896.34	7533.519	371949.66	348374.38	1000.0	1000.0	2283999	1421.2086	1421.205	-1412.2523	401.5634	4.0058603	1.5516548	133844.7275788784
572	357247.75	6007.2944	364386.4	348590.8	353060.1	4770.5884	360328.62	343567.88	1000.0	1000.0	2287999	1423.4296	1423.4293	-1414.2863	399.91364	3.9933136	1.6097617	134080.63251805305
573	357189.38	3612.5261	361802.7	352036.7	345191.06	23641.816	367126.38	296725.38	1000.0	1000.0	2291999	1425.193	1425.1919	-1416.4294	394.02026	4.0041885	1.5143977	134320.2981812954
574	347548.2	10534.987	361122.4	331596.16	352950.1	14070.101	371144.34	325284.94	1000.0	1000.0	2295999	1428.0669	1428.066	-1418.9758	393.3147	3.9952328	1.6028835	134559.29479074478
575	353829.5	6723.618	360988.72	344480.6	362753.2	5385.5034	367971.0	351259.2	1000.0	1000.0	2299999	1429.8618	1429.8604	-1420.5905	390.32913	4.007811	1.634272	134797.3646671772
576	364782.88	7033.994	373523.0	355462.22	359727.9	10772.894	370824.4	334070.2	1000.0	1000.0	2303999	1431.5068	1431.5071	-1421.8428	393.29523	3.9976666	1.7426133	135036.06677913666
577	355947.47	2585.3215	357725.28	351495.3	352530.44	25021.668	374699.84	301393.2	1000.0	1000.0	2307999	1431.7797	1431.7812	-1422.6272	400.71988	3.9943223	1.5995867	135274.00609993935
578	363889.78	6412.94	374764.44	358134.66	357777.72	4463.8506	364579.7	350145.8	1000.0	1000.0	2311999	1432.1569	1432.1582	-1422.5579	393.12183	4.004466	1.7223979	135513.62448883057
579	357184.16	4098.2944	363470.4	353226.44	362763.7	7417.596	377021.7	348179.97	1000.0	1000.0	2315999	1433.8707	1433.8678	-1425.1038	389.86313	4.003301	1.5238146	135754.22393417358
580	360009.06	3952.2058	364227.78	355409.16	353728.8	26821.195	370474.0	274091.3	1000.0	1000.0	2319999	1436.9283	1436.9281	-1427.2059	388.42493	4.0023518	1.7704253	135994.27887630463
581	353709.78	9643.608	363788.47	337937.88	360303.53	6854.7188	372084.88	346641.7	1000.0	1000.0	2323999	1438.2343	1438.2352	-1429.8069	390.4118	3.9946377	1.4430071	136234.44105196
582	363100.53	2321.013	366761.4	360781.78	368013.5	8076.058	386102.78	356643.4	1000.0	1000.0	2327999	1440.7664	1440.7653	-1431.2604	385.68994	4.001342	1.7181252	136475.0485007763
583	351614.0	5477.303	359438.3	346088.97	363997.72	5423.271	374042.7	356623.12	1000.0	1000.0	2331999	1442.6013	1442.5999	-1433.6095	383.91962	4.005146	1.5938342	136714.81821227074
584	356416.0	13810.357	369437.8	333578.16	362353.75	5430.2246	370514.94	352836.78	1000.0	1000.0	2335999	1443.0026	1443.0037	-1434.1195	383.75412	3.9904454	1.552643	136952.53565311432
585	355355.12	9032.348	367177.8	344522.38	359648.6	5466.1924	365436.84	349600.28	1000.0	1000.0	2339999	1445.3019	1445.3011	-1436.0577	380.55124	3.99908	1.6557631	137190.1719610691
586	355321.12	4506.699	359983.47	348653.6	368416.9	13350.933	384505.53	334940.34	1000.0	1000.0	2343999	1446.8314	1446.8306	-1436.9667	379.32736	4.001562	1.8055781	137425.95782756805
587	349896.6	27053.936	372284.25	303737.12	346945.97	24817.37	369850.38	299057.2	1000.0	1000.0	2347999	1447.8342	1447.8357	-1438.8774	380.53018	4.0067325	1.5591674	137663.17115926743
588	346285.62	15458.671	367070.8	326887.0	362888.03	7122.3296	375666.5	349886.75	1000.0	1000.0	2351999	1448.43	1448.4296	-1439.4386	378.01288	3.9917645	1.5796294	137899.06712698936
589	319178.66	15704.348	330449.66	292431.97	355095.03	11946.814	373930.84	331906.66	1000.0	1000.0	2355999	1449.0762	1449.0767	-1440.1873	386.04572	4.000393	1.5533855	138134.9236726761
590	360686.6	8133.4956	374756.28	355347.2	361312.53	9753.127	375241.72	335685.47	1000.0	1000.0	2359999	1450.392	1450.3905	-1441.103	382.47125	3.9929526	1.6523921	138368.50296640396
591	340758.16	16821.762	356410.88	313230.84	369826.0	4609.1743	377021.94	361392.75	1000.0	1000.0	2363999	1452.4799	1452.4797	-1443.5247	384.78458	4.007768	1.5714431	138603.56973958015
592	343516.06	15464.89	368191.94	326143.38	358439.3	11928.152	370781.34	333446.22	1000.0	1000.0	2367999	1451.8153	1451.8151	-1442.5687	388.98123	3.9957774	1.6476996	138838.52743911743
593	361680.94	3301.4204	367214.6	358995.66	364137.84	24289.414	379077.75	294103.16	1000.0	1000.0	2371999	1453.0182	1453.0194	-1444.0469	394.65942	4.004056	1.5697778	139071.2181236744
594	365642.4	7512.8726	378549.5	360473.22	339409.56	41792.36	373844.88	243071.84	1000.0	1000.0	2375999	1453.4135	1453.4138	-1443.5408	385.25842	3.9975595	1.8121835	139305.21408104897
595	362971.5	11897.48	379764.28	346251.88	367793.62	11045.532	390541.12	348574.78	1000.0	1000.0	2379999	1454.6577	1454.6564	-1445.9902	387.1807	3.9989693	1.4933496	139537.16645932198
596	356103.6	8376.464	364637.78	344752.22	365313.75	7392.5513	380451.66	350307.7	1000.0	1000.0	2383999	1455.9075	1455.9072	-1446.9296	389.64368	4.0006795	1.5730264	139772.6744878292
597	341068.84	11978.1045	359013.2	327796.88	364678.44	8949.832	372815.97	345793.1	1000.0	1000.0	2387999	1456.8656	1456.8645	-1447.0067	388.56192	3.9991884	1.7872922	140007.958029747
598	364149.7	7090.156	374572.7	354684.47	356442.56	16973.861	374909.47	314702.3	1000.0	1000.0	2391999	1457.4717	1457.4734	-1448.2018	393.86734	3.9989805	1.6395065	140246.1282119751
599	363463.1	9844.732	373008.1	347904.6	365229.94	13588.03	377134.94	327617.2	1000.0	1000.0	2395999	1458.6643	1458.6637	-1449.1907	392.99948	4.00063	1.7006792	140485.90708565712
600	357963.66	10112.794	366087.06	340628.84	367207.3	8694.641	376461.06	349471.66	1000.0	1000.0	2399999	1460.2137	1460.2137	-1450.9651	396.9198	4.0059214	1.6394097	140728.74908399582
601	360547.66	11240.543	373278.66	342418.1	368166.53	6481.8784	376587.72	356454.44	1000.0	1000.0	2403999	1461.3718	1461.3724	-1452.6682	397.86526	3.9983954	1.5172083	140969.6429901123
602	362323.88	7670.1753	368186.3	349184.44	350321.7	30722.941	375044.72	265107.62	1000.0	1000.0	2407999	1462.345	1462.3455	-1452.7333	391.0775	3.9959087	1.7422832	141213.90121364594
603	348418.25	21283.11	372036.44	315723.4	357961.44	13842.193	374722.62	323276.53	1000.0	1000.0	2411999	1463.4053	1463.4038	-1454.0902	393.56506	3.9994264	1.654375	141456.5511727333
604	345486.94	17246.352	361838.34	316913.75	372930.7	4774.6655	383137.78	366235.44	1000.0	1000.0	2415999	1463.4304	1463.4294	-1454.4797	392.10526	4.0038347	1.5596175	141700.07334947586
605	365507.9	5502.1655	372438.1	360029.22	366671.38	9942.424	380312.94	346889.9	1000.0	1000.0	2419999	1465.1595	1465.1589	-1455.9017	396.1968	3.9940686	1.6411865	141945.29408359528
606	358454.34	13971.011	376365.9	338872.25	376947.56	10588.71	394527.0	354509.72	1000.0	1000.0	2423999	1465.9945	1465.9965	-1456.0255	405.31192	4.0002694	1.8167489	142190.06924128532
607	362930.34	14364.52	383206.9	343780.7	372844.94	4652.567	380126.1	363622.28	1000.0	1000.0	2427999	1466.187	1466.1893	-1457.0292	411.6828	4.0002937	1.6070613	142434.04391908646
608	359488.12	18828.719	372624.8	327108.94	369053.22	9200.44	388142.1	358230.7	1000.0	1000.0	2431999	1467.2487	1467.2483	-1458.0546	404.61185	3.9992304	1.6208303	142674.39885044098
609	341019.6	24393.14	369918.1	304140.28	364166.7	18094.28	389989.94	333014.4	1000.0	1000.0	2435999	1467.4803	1467.4788	-1458.3777	413.5188	4.0004606	1.5941598	142915.87795233727
610	364286.28	9276.5205	376031.34	354684.84	369945.38	5810.1626	379473.97	359409.22	1000.0	1000.0	2439999	1467.7532	1467.7544	-1458.8055	412.99542	4.000448	1.5530542	143155.26957941055
611	350372.8	21081.69	368940.53	314567.78	363873.06	30263.23	387140.6	276814.8	1000.0	1000.0	2443999	1467.1766	1467.1777	-1457.6506	406.77563	3.9991646	1.696764	143395.33378195763
612	358795.62	8551.2705	368051.3	347172.2	372351.12	4916.9463	380195.8	367120.66	1000.0	1000.0	2447999	1467.4083	1467.407	-1458.0645	408.597	3.997347	1.6510408	143636.05793309212
613	364357.94	9569.288	378780.16	353369.28	368831.7	10409.901	384517.3	345226.38	1000.0	1000.0	2451999	1469.0271	1469.0288	-1459.8837	405.51968	4.0039682	1.603206	143875.3492794037
614	359998.12	15752.165	371984.84	332911.5	371375.8	8843.152	381294.0	354831.97	1000.0	1000.0	2455999	1469.9131	1469.913	-1460.2767	415.94147	3.993233	1.7337854	144113.07350873947
615	365984.12	6193.2456	375825.8	358900.03	365920.44	8560.774	376389.84	349043.2	1000.0	1000.0	2459999	1470.6633	1470.6638	-1461.7008	416.56073	4.0052657	1.5581479	144351.58143520355
616	353394.12	25843.096	373225.75	309987.06	354375.8	29392.8	389355.06	300284.3	1000.0	1000.0	2463999	1472.5032	1472.5022	-1463.7465	406.54456	3.999144	1.5262293	144590.74553990364
617	362626.97	19367.695	380587.38	332722.3	364014.97	7606.587	373891.97	352447.7	1000.0	1000.0	2467999	1474.9504	1474.951	-1466.0103	407.04712	4.0010386	1.5566716	144826.00665140152
618	344341.8	22296.926	365857.38	307001.8	370434.47	5140.2363	379555.34	362259.66	1000.0	1000.0	2471999	1475.0773	1475.0778	-1466.1906	409.99478	3.999311	1.5298952	145061.84382104874
619	365651.5	9325.323	379004.5	353440.78	368332.3	12066.17	385692.03	349830.53	1000.0	1000.0	2475999	1474.1552	1474.1566	-1464.0222	408.75232	4.001256	1.8352714	145295.34423923492
620	367094.38	17406.547	396090.72	352028.5	366852.22	20901.826	384619.75	310802.47	1000.0	1000.0	2479999	1474.5905	1474.5891	-1465.5095	411.0512	3.9965901	1.5849102	145528.78602981567
621	337934.38	60372.75	391680.38	235594.55	374430.44	12531.113	393968.72	349087.88	1000.0	1000.0	2483999	1475.0544	1475.0576	-1465.0966	416.37973	4.0069847	1.7906189	145759.15761590004
622	371050.06	9134.839	383360.03	359723.28	357892.0	34127.203	388984.22	279104.4	1000.0	1000.0	2487999	1475.4332	1475.4309	-1465.8094	424.414	3.9921045	1.7211336	145990.97707986832
623	361767.25	6529.599	369994.2	354059.44	384045.7	6949.563	393479.84	369808.7	1000.0	1000.0	2491999	1476.3179	1476.317	-1467.4929	430.31042	4.0017753	1.5064639	146222.68340086937
624	362386.38	15446.15	380189.16	341501.8	374152.44	6308.8545	382250.62	359704.8	1000.0	1000.0	2495999	1476.9635	1476.9672	-1466.6029	434.828	3.9990945	1.914486	146452.96462965012
625	358871.12	21892.646	377617.94	322934.3	370636.22	16947.203	385356.2	325770.75	1000.0	1000.0	2499999	1478.105	1478.1027	-1468.5582	433.28214	4.006731	1.7006494	146685.87084889412
626	365638.3	19818.686	384340.5	333115.0	363028.56	24332.76	390581.56	309784.06	1000.0	1000.0	2503999	1478.5789	1478.5804	-1467.9325	429.41483	3.9974146	1.969348	146916.8825469017
627	353004.53	15448.246	367903.16	327230.94	378860.1	10355.484	395026.25	356110.9	1000.0	1000.0	2507999	1479.3043	1479.3042	-1470.0466	433.92685	3.9988985	1.6270417	147148.89628911018
628	366117.8	9512.404	376488.38	355981.3	372910.75	15905.44	393932.84	343736.97	1000.0	1000.0	2511999	1479.9304	1479.9296	-1470.3441	440.2435	3.992775	1.6955779	147383.46889567375
629	367054.56	2460.9475	370746.94	364171.0	350400.56	26109.777	379780.62	299374.03	1000.0	1000.0	2515999	1478.7576	1478.7599	-1469.83	439.0305	3.9986227	1.5307119	147619.03744411469
630	354649.97	17157.566	379814.34	331893.16	370942.06	14059.432	395641.12	337193.94	1000.0	1000.0	2519999	1479.4027	1479.4033	-1470.3005	433.333	4.0061946	1.5676887	147852.9730539322
631	366201.25	4967.5435	372314.94	360417.12	350670.94	43184.117	386521.88	235787.12	1000.0	1000.0	2523999	1479.9734	1479.9728	-1470.3685	430.56366	3.9945288	1.6945221	148084.73502230644
632	364269.2	7363.2627	372863.38	355202.5	379419.34	13990.529	397619.97	357371.34	1000.0	1000.0	2527999	1480.0043	1480.0035	-1470.8297	434.39392	4.004158	1.5879903	148318.3468503952
633	363640.38	22299.188	396852.3	334255.97	379124.8	8971.8	395794.8	366901.84	1000.0	1000.0	2531999	1480.7976	1480.7977	-1470.872	425.8302	3.9946122	1.7885083	148551.3937971592
634	374450.5	13056.368	396968.5	365495.56	370908.06	15993.53	392212.53	336793.16	1000.0	1000.0	2535999	1481.5969	1481.5994	-1471.9482	427.91263	4.0064645	1.7200485	148784.3191525936
635	371630.3	12725.627	392981.53	359373.9	375126.3	8564.955	390007.0	356448.9	1000.0	1000.0	2539999	1482.5271	1482.5245	-1472.7538	427.3361	3.9977474	1.7454913	149017.46288251877
636	363585.5	19533.11	386159.06	339426.94	377562.8	14132.141	395055.34	351275.0	1000.0	1000.0	2543999	1485.1112	1485.1113	-1474.8823	422.64328	3.9965577	1.872949	149251.48318457603
637	358936.1	26418.49	380903.1	316209.0	371135.97	26053.123	392882.88	297449.8	1000.0	1000.0	2547999	1487.0793	1487.0782	-1476.8262	416.24512	3.9965901	1.8903867	149482.7504453659
638	351480.44	13813.567	369513.4	334748.25	383397.12	11132.028	399183.3	371476.03	1000.0	1000.0	2551999	1488.1371	1488.1382	-1478.7208	421.16074	4.00172	1.6624644	149717.0363969803
639	358518.84	13154.057	367950.9	336017.12	383293.25	26694.936	399068.8	305386.0	1000.0	1000.0	2555999	1488.9069	1488.9066	-1479.4847	425.0148	4.001679	1.6526531	149949.90937256813
640	367804.62	22681.682	389260.44	329658.44	386348.7	11136.488	398799.66	363494.97	1000.0	1000.0	2559999	1490.1711	1490.1726	-1479.8716	427.423	4.0025525	1.886655	150183.68970823288
641	371100.12	16901.074	398745.97	356405.94	378769.8	7368.448	391755.6	364625.12	1000.0	1000.0	2563999	1491.1078	1491.1061	-1481.2758	441.4505	3.9988682	1.7631333	150419.81659770012
642	372418.25	12886.0625	392366.7	356931.66	371847.4	15836.481	398545.3	349153.0	1000.0	1000.0	2567999	1491.6426	1491.6425	-1482.7216	445.41095	3.9847488	1.5133497	150655.31507515907
643	354506.78	38519.164	388359.1	289269.4	376380.38	13229.82	398390.53	351396.94	1000.0	1000.0	2571999	1492.346	1492.3464	-1483.4095	452.89255	4.0031695	1.5472671	150888.4104194641
644	372722.88	13719.772	390798.28	352405.03	384416.12	13949.774	400515.53	356391.62	1000.0	1000.0	2575999	1493.1484	1493.1499	-1482.956	443.11328	4.006033	1.8564973	151123.85581493378
645	366443.38	17395.145	385514.03	342641.2	363856.28	9313.32	377869.0	340987.44	1000.0	1000.0	2579999	1494.7164	1494.7147	-1485.1041	457.6715	4.0002685	1.6932288	151356.99437999725
646	384274.6	9820.596	393662.03	367772.16	387609.0	12170.539	401086.84	359939.06	1000.0	1000.0	2583999	1495.6642	1495.6631	-1485.2534	454.0792	3.9942617	1.9255027	151591.44992899895
647	370728.62	14479.951	395344.06	358243.3	379383.44	24102.889	399519.47	311354.97	1000.0	1000.0	2587999	1496.3229	1496.3269	-1486.0585	464.59924	4.006347	1.8653761	151826.82906365395
648	380125.8	6737.9634	388142.56	370329.9	384359.38	29980.8	398747.4	297309.28	1000.0	1000.0	2591999	1496.6525	1496.6505	-1486.8528	457.3545	3.9915934	1.7585214	152061.9470462799
649	371044.06	3000.3914	376037.8	368114.38	378859.16	12279.905	400370.22	357702.62	1000.0	1000.0	2595999	1498.2439	1498.2457	-1488.2925	451.84607	4.0012126	1.8059984	152298.80156469345
650	367491.72	13659.08	377343.5	343953.0	390278.7	10913.072	397763.5	367067.78	1000.0	1000.0	2599999	1501.2107	1501.2091	-1491.2456	444.99042	4.0022063	1.8158346	152536.4921517372
651	379085.88	12034.356	397558.3	365765.38	382532.38	10207.971	397805.2	361698.22	1000.0	1000.0	2603999	1503.9011	1503.9023	-1494.1565	454.98206	3.9954772	1.7550739	152771.62791705132
652	391717.0	8557.322	398549.7	377356.25	375682.62	37622.152	399133.75	299751.94	1000.0	1000.0	2607999	1505.1188	1505.1195	-1494.7094	453.435	3.9914932	1.9230748	153008.24665427208
653	377441.94	19399.559	398027.72	347259.9	397192.16	2184.002	399740.4	393772.0	1000.0	1000.0	2611999	1507.5195	1507.5187	-1498.1749	450.08713	4.0112753	1.653748	153244.08090901375
654	371554.75	14736.903	382540.0	346278.2	383590.8	18950.432	398097.66	343992.25	1000.0	1000.0	2615999	1509.4602	1509.4603	-1498.6176	456.3729	4.005523	2.025651	153479.46410298347
655	387120.38	3398.031	392521.84	383792.1	392305.56	6614.689	398087.66	376954.3	1000.0	1000.0	2619999	1511.2565	1511.2579	-1501.3903	460.54413	3.9979985	1.7949978	153713.50346279144
656	379827.4	8228.924	390312.1	367239.53	391243.2	10318.418	399036.75	365983.66	1000.0	1000.0	2623999	1514.1328	1514.1293	-1505.1243	455.41934	3.986159	1.5737642	153948.5336678028
657	380012.06	10064.458	397114.62	371135.8	383467.44	13570.732	398193.06	356111.84	1000.0	1000.0	2627999	1516.2329	1516.2336	-1507.0012	462.4129	4.013689	1.6404871	154184.79237365723
658	380545.25	17379.035	394599.1	351090.12	397501.1	2052.7222	399223.0	393288.7	1000.0	1000.0	2631999	1518.3776	1518.3787	-1508.4758	454.33737	4.0025873	1.8160846	154422.80379009247
659	392091.3	10048.571	399261.22	374749.34	386032.6	9478.751	398098.34	369193.88	1000.0	1000.0	2635999	1520.1992	1520.1995	-1510.4761	453.48398	3.989462	1.7551602	154655.24103856087
660	395834.22	3047.683	398531.47	390666.66	391476.25	10677.021	398262.06	360588.34	1000.0	1000.0	2639999	1523.4454	1523.4459	-1513.9731	452.85287	4.0005784	1.7102691	154892.21259951591
661	384431.44	13899.956	398023.25	363440.12	390463.2	13149.641	399286.2	358769.3	1000.0	1000.0	2643999	1525.7097	1525.708	-1515.2317	450.73782	4.0086155	1.9558438	155128.4450557232
662	380304.28	9264.873	395235.38	372091.66	393931.7	4904.5537	398073.38	381571.1	1000.0	1000.0	2647999	1527.4227	1527.4252	-1517.4081	466.33295	3.9984982	1.844449	155364.08173680305
663	377271.7	14507.979	395010.03	355106.12	395740.16	2329.7817	397798.34	390865.38	1000.0	1000.0	2651999	1530.0046	1530.0038	-1519.654	476.01657	4.000373	1.9389089	155599.29973125458
664	396709.12	2004.8075	399434.1	394704.22	389091.78	10775.543	396516.3	360036.5	1000.0	1000.0	2655999	1533.5874	1533.5885	-1523.5852	471.9333	3.9894347	1.852439	155835.85398697853
665	364057.75	58076.94	398074.53	263469.22	397418.22	689.82263	398388.25	396236.34	1000.0	1000.0	2659999	1535.4149	1535.414	-1525.9192	475.38968	4.010096	1.7137578	156072.4519984722
666	385418.88	11279.804	396634.9	369733.78	396210.0	900.60345	396993.75	393795.7	1000.0	1000.0	2663999	1536.8984	1536.8992	-1527.081	470.91757	3.9960902	1.8133993	156308.1206624508
667	389431.34	11968.976	398069.25	368859.78	394891.8	1497.1603	396333.4	390655.25	1000.0	1000.0	2667999	1539.2944	1539.2965	-1529.0323	475.0497	4.0059924	1.9111367	156543.3371374607
668	365977.0	13305.461	386697.16	349580.6	381785.44	25107.77	398265.1	322567.6	1000.0	1000.0	2671999	1540.9073	1540.9052	-1530.9487	478.0078	3.9951468	1.8401483	156779.0023276806
669	364818.88	31055.885	394302.9	314425.53	396436.8	589.20734	397729.16	395631.2	1000.0	1000.0	2675999	1541.5588	1541.56	-1532.0905	481.65817	4.000035	1.7040995	157014.68508720398
670	393976.25	4675.179	398628.72	386375.2	397047.16	575.65155	398146.8	396051.0	1000.0	1000.0	2679999	1542.7487	1542.7493	-1532.115	485.26538	4.0011387	1.9977431	157249.78833723068
671	393575.3	1491.6549	395814.4	391649.56	390403.53	6301.065	395810.34	375135.1	1000.0	1000.0	2683999	1544.1757	1544.1758	-1533.5027	492.97845	3.9940162	2.0121136	157483.83274674416
672	387117.22	9628.02	394421.25	370566.47	395275.2	5164.692	398937.78	384107.0	1000.0	1000.0	2687999	1544.8234	1544.8219	-1535.0045	491.4264	4.0064754	1.7874278	157717.79900813103
673	397293.53	1054.3365	398941.88	396037.06	390469.88	12112.07	400079.06	362889.06	1000.0	1000.0	2691999	1546.7594	1546.7605	-1537.4231	485.4047	3.9971788	1.6892805	157953.9322898388
674	381169.62	11427.304	391896.53	362556.4	391400.72	6097.5386	394762.84	373336.25	1000.0	1000.0	2695999	1549.6189	1549.622	-1538.6592	494.5091	3.999158	2.099895	158188.00991654396
675	389296.72	10747.824	396355.88	370712.03	384659.25	17051.223	395949.78	346927.25	1000.0	1000.0	2699999	1551.5443	1551.5443	-1541.1259	487.41666	4.0037136	1.9481238	158421.1902141571
676	394474.88	1759.1235	396283.56	391582.56	389729.8	8382.239	396303.94	375987.34	1000.0	1000.0	2703999	1553.4109	1553.4108	-1543.4542	495.875	3.9978318	1.8371098	158656.87476110458
677	389883.06	5568.436	394469.28	380359.78	390306.97	8772.596	394727.3	364544.3	1000.0	1000.0	2707999	1555.7585	1555.7573	-1545.7101	493.70724	3.9997573	1.8805642	158889.04823493958
678	379257.16	11752.79	393303.88	363428.2	395896.7	1295.2363	397382.9	392412.62	1000.0	1000.0	2711999	1557.5133	1557.5139	-1547.8237	483.2742	3.9991446	1.7879869	159125.29975748062
679	382523.8	13380.542	395069.25	362289.5	396631.94	754.297	397802.66	395529.38	1000.0	1000.0	2715999	1559.2534	1559.2533	-1548.3438	487.0656	4.0013647	2.0941036	159361.6473760605
680	381098.8	19542.336	394258.25	347466.7	390843.94	6382.39	394883.6	375467.9	1000.0	1000.0	2719999	1560.6069	1560.6086	-1550.0392	488.2813	3.9973066	1.9966335	159594.46294546127
681	388221.03	14160.501	397004.9	363703.3	386998.8	26479.133	396377.7	307579.47	1000.0	1000.0	2723999	1563.0477	1563.0459	-1553.8406	484.0593	4.000023	1.6812695	159828.22604584694
682	396550.62	870.1331	397542.8	395651.34	396607.66	3743.719	398683.4	385458.1	1000.0	1000.0	2727999	1566.495	1566.4958	-1556.1377	473.58853	4.001202	1.9718207	160063.21676588058
683	381945.53	9094.859	396428.12	373610.9	392073.34	9060.1455	397975.7	366090.72	1000.0	1000.0	2731999	1568.4962	1568.4983	-1558.6945	482.48264	4.0005736	1.8179606	160298.46120905876
684	393775.94	5553.383	399209.84	384491.44	393187.06	9304.13	398902.53	368859.38	1000.0	1000.0	2735999	1569.9995	1569.9978	-1559.4795	479.90942	3.9935946	2.0055573	160533.29578733444
685	393482.88	3608.8672	398612.9	389519.06	396817.9	523.79645	397679.44	396041.3	1000.0	1000.0	2739999	1571.1278	1571.1292	-1561.3855	486.27884	3.995292	1.7790784	160767.1752386093
686	397444.7	806.2564	398817.12	396767.47	396470.06	1579.0443	398145.34	392505.06	1000.0	1000.0	2743999	1572.3676	1572.3672	-1561.703	488.72943	4.00604	2.0332885	161001.82882261276
687	395206.75	3190.368	397772.28	389781.62	394030.56	4821.4736	396613.8	379674.06	1000.0	1000.0	2747999	1574.6364	1574.6364	-1563.5118	492.12732	4.0035124	2.1572819	161234.856621027
688	397549.9	702.66046	398727.47	396868.78	396170.16	4771.817	398929.88	381932.84	1000.0	1000.0	2751999	1577.8069	1577.8088	-1567.0594	484.3269	4.0008554	2.0679424	161469.85431480408
689	391806.28	9063.322	397758.16	376127.62	393629.28	5686.2627	400359.97	384846.4	1000.0	1000.0	2755999	1581.3462	1581.3472	-1570.8755	479.29056	4.000477	2.023379	161704.12478089333
690	338085.44	96495.74	395349.78	170979.58	394209.22	770.0179	395741.8	393285.47	1000.0	1000.0	2759999	1583.8232	1583.8224	-1573.0759	483.60904	3.994025	2.0735722	161939.09194874763
691	383754.22	6362.955	392749.88	376086.38	396565.7	3039.79	400006.5	391075.53	1000.0	1000.0	2763999	1584.549	1584.5485	-1573.8971	481.07663	4.0047183	2.0408483	162175.91585850716
692	394253.16	2423.7878	397295.88	391560.06	395471.1	2346.7615	397561.16	390212.22	1000.0	1000.0	2767999	1585.022	1585.0233	-1574.8351	480.7695	3.9823058	1.918769	162411.9856481552
693	397195.34	819.96545	398238.6	396029.53	396614.94	850.19696	397970.06	395209.7	1000.0	1000.0	2771999	1586.5344	1586.5331	-1575.6716	482.99927	4.017015	2.0817237	162648.97407364845
694	386269.06	9569.545	393679.56	369825.53	395886.1	2099.3325	397312.03	389793.3	1000.0	1000.0	2775999	1586.3462	1586.3448	-1576.037	476.91818	3.9954638	1.9518521	162884.9433503151
695	388020.38	10684.846	398234.78	371932.44	396348.84	5759.588	400431.56	380523.72	1000.0	1000.0	2779999	1589.8657	1589.8667	-1580.1881	480.1425	4.000599	1.8092458	163121.1474585533
696	396187.78	721.82104	396946.5	395300.0	387012.9	20712.834	399789.22	338624.1	1000.0	1000.0	2783999	1591.6997	1591.6979	-1581.3702	474.32138	4.0013194	1.9690219	163358.1349670887
697	390738.75	10242.797	396981.03	373004.5	394281.22	6364.168	398545.7	375522.12	1000.0	1000.0	2787999	1594.1997	1594.2009	-1583.6718	472.70776	4.0002513	2.0387008	163594.6763601303
698	395653.44	1809.3154	397504.5	393057.44	396933.78	711.0463	397678.5	395437.84	1000.0	1000.0	2791999	1598.161	1598.1619	-1587.893	459.17783	3.998043	1.9625735	163829.0871167183
699	383700.88	21123.408	396622.9	347123.34	397766.06	2262.0117	399539.72	391365.75	1000.0	1000.0	2795999	1600.3209	1600.3209	-1589.8276	459.65503	4.0026035	2.0241675	164065.20515584946
700	389736.4	13194.369	398573.5	366923.3	386027.3	15875.793	398826.75	353744.0	1000.0	1000.0	2799999	1601.4523	1601.4485	-1591.527	459.49814	4.000107	1.8824819	164301.37680745125
701	396683.03	1125.3231	398003.22	394945.1	392311.44	6352.8203	398915.06	380111.22	1000.0	1000.0	2803999	1602.6252	1602.6292	-1592.3774	461.40292	3.9971135	1.9639668	164535.52561450005
702	396690.47	770.9571	397665.94	395550.1	392439.94	15322.645	399069.47	346968.3	1000.0	1000.0	2807999	1605.7109	1605.7085	-1595.724	459.05313	3.9995668	1.9121199	164771.1768682003
