Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
40	3214.9229	922.7582	4164.084	1920.3064	3741.6047	1028.3661	4385.3687	847.54663	1000.0	1000.0	159999	262.70847	118.49092	442.55353	44.307457	262.7079	118.491455	461.6203	43.019737	-262.69006	21.613543	1.2338998	0.058895383	1.4755919	1.046331	8.795209	0.5498392	10.881506	7.01327	3910.2515873908997
41	3444.3618	1084.2844	4288.679	1588.2968	4146.468	102.26986	4363.8467	3999.542	1000.0	1000.0	163999	266.5157	121.38569	429.6092	46.0686	266.51526	121.386635	422.51892	37.26118	-266.519	22.7421	1.2292722	0.06654044	1.485866	1.0000722	8.96558	0.58577126	11.028505	6.817344	4000.011444568634
42	3752.0068	822.8715	4325.831	2341.752	4456.8184	691.7247	4830.329	2404.5012	1000.0	1000.0	167999	270.7491	122.74421	456.19226	28.363997	270.74915	122.74481	457.18756	23.603537	-270.73987	22.31711	1.2238233	0.069235705	1.4692125	1.01902	8.892555	0.58053535	10.876296	7.0452204	4102.195960044861
43	3577.9192	931.88196	4558.3984	2573.157	2839.026	1066.7405	4410.2935	1287.1853	1000.0	1000.0	171999	274.75912	124.39764	435.0616	5.63276	274.7588	124.39852	426.01367	2.1422186	-274.73767	22.419739	1.2346612	0.06829022	1.5146984	1.0326807	8.941633	0.5861668	11.475359	7.158772	4201.396275043488
44	3737.3928	1168.2161	4481.1865	1718.3647	4260.8027	1232.2454	4759.543	570.163	1000.0	1000.0	175999	278.20447	126.13139	428.21338	-11.044811	278.20422	126.13197	422.10153	-7.536957	-278.18362	22.904327	1.25143	0.06299825	1.5037141	1.0573875	9.061465	0.586897	11.489691	6.958235	4291.8548493385315
45	3861.8652	890.9106	4458.3335	2324.2512	2645.0776	1291.1102	4473.73	1007.2506	1000.0	1000.0	179999	282.91187	127.741325	424.1819	-9.545861	282.91205	127.74169	424.28558	-10.3033495	-282.88113	21.864744	1.2554911	0.06144038	1.5169924	1.049816	9.028945	0.5746849	11.067799	7.032454	4390.789991855621
46	3304.2856	1237.5052	4544.246	2062.9998	3553.7996	1242.6483	4634.33	1101.3287	1000.0	1000.0	183999	287.53253	129.48213	428.46127	14.740179	287.5319	129.48232	429.17148	20.433134	-287.50714	23.532875	1.2453909	0.063382566	1.4878634	0.9966943	9.166385	0.6011064	12.0659075	7.0924273	4488.990443706512
47	3165.7036	1337.3474	4741.368	1093.5812	3830.287	917.73627	4864.7993	2010.5962	1000.0	1000.0	187999	291.06763	131.8502	441.319	24.068071	291.06815	131.85095	437.3935	24.414206	-291.03995	25.781511	1.2553762	0.061207443	1.4749916	1.0442613	9.271954	0.6147647	11.428608	7.285298	4587.285265207291
48	2466.8955	1290.6355	4629.2056	1212.3363	4066.3171	1135.1285	4900.9863	1395.4264	1000.0	1000.0	191999	294.33014	135.34163	441.9864	26.96156	294.3297	135.34282	442.1912	18.509926	-294.32166	27.27825	1.2797207	0.06465735	1.5204442	1.033713	9.447091	0.65477175	12.084212	7.4714274	4683.0840055942535
49	3448.8452	1171.9263	4659.672	1977.7303	4303.024	749.62384	4788.808	2101.5984	1000.0	1000.0	195999	298.52347	137.56142	449.2335	25.758928	298.52316	137.56245	446.96378	21.827496	-298.53787	28.716482	1.2985948	0.070313826	1.5993524	1.0977347	9.651317	0.674694	11.941234	7.6428638	4783.905598402023
50	3882.3281	874.16693	4735.3765	2684.471	4169.45	1108.5553	4740.901	936.5326	1000.0	1000.0	199999	301.90338	140.30367	457.04364	28.966017	301.90344	140.30385	456.3358	30.197771	-301.89203	27.983587	1.2919334	0.06651399	1.6088518	1.07582	9.551318	0.6684631	12.341193	7.2365603	4878.214530467987
51	3391.8062	1379.5292	4803.4517	1904.6272	4250.3936	796.22626	4782.3013	2101.4353	1000.0	1000.0	203999	305.33517	141.94308	456.49142	11.437231	305.3352	141.94373	456.14853	26.43269	-305.2879	28.30077	1.2889524	0.064332046	1.5831709	1.0666813	9.555036	0.6715283	12.490485	7.3296957	4971.125344514847
52	3546.932	1100.9329	4764.5947	2268.6292	4341.5386	594.65216	4727.5093	2671.317	1000.0	1000.0	207999	308.0045	143.55278	457.07172	32.079838	308.00443	143.5542	458.7886	31.818241	-307.97473	29.6372	1.2877467	0.06682307	1.5694537	1.0334302	9.790498	0.7236438	12.841672	7.376344	5060.492120027542
53	4635.4414	198.44193	4863.887	4330.8105	4104.779	1395.7483	5045.0757	1281.9194	1000.0	1000.0	211999	311.3607	144.9473	460.81628	32.49982	311.36066	144.9478	459.17627	34.40954	-311.33832	30.578436	1.3041021	0.0665858	1.5924248	1.1032205	9.890307	0.68531257	12.847797	7.7180996	5160.255071401596
54	4042.927	1264.2795	4930.172	1866.9366	4460.518	897.7898	4865.636	1774.0396	1000.0	1000.0	215999	315.6746	144.34642	461.84128	24.566862	315.6744	144.34749	461.18015	37.080566	-315.5934	28.577787	1.3009614	0.06703959	1.5333686	1.068819	9.773365	0.685497	12.47602	7.551721	5255.029141187668
55	4823.2754	95.94299	4897.356	4660.2627	4554.504	111.10717	4696.6045	4338.216	1000.0	1000.0	219999	318.50558	145.07883	468.55667	40.752285	318.5057	145.07991	481.49942	35.3204	-318.433	28.86645	1.3177469	0.07309299	1.6223706	1.0963805	9.705049	0.6845661	12.610514	7.1291494	5361.710342884064
56	4782.155	78.35582	4844.431	4650.9453	3906.308	1341.7378	4903.096	1333.4967	1000.0	1000.0	223999	322.459	145.07973	555.03436	46.920864	322.45847	145.08186	540.06177	41.615047	-322.37576	30.462637	1.3398447	0.071345516	1.6108624	1.1180737	9.803225	0.675617	12.93166	7.7683105	5464.8389410972595
57	3534.22	1145.9857	4843.5723	2068.2683	4494.1724	892.9771	5101.0425	1835.6382	1000.0	1000.0	227999	325.82858	146.07423	553.97736	23.630955	325.8284	146.0751	548.1824	29.431309	-325.71756	28.096865	1.3173894	0.06446665	1.5858033	1.0998763	9.818201	0.66269755	12.421387	7.828797	5558.34318614006
58	3121.2507	1548.9125	5088.587	976.0539	4745.4775	64.68965	4847.6577	4670.332	1000.0	1000.0	231999	329.26215	148.03288	538.38007	34.49956	329.26205	148.03378	533.0311	27.062832	-329.1775	27.877974	1.3133093	0.06567501	1.5417845	1.0689441	9.894158	0.70437074	12.5163765	7.519198	5657.025581359863
59	2317.5957	1377.5349	4386.7573	1067.1213	3902.543	1703.1396	5113.7637	-283.29916	1000.0	1000.0	235999	331.14474	152.20122	593.70294	46.12412	331.1447	152.20235	588.6211	44.56201	-331.0545	30.020344	1.335034	0.07995914	1.7038629	1.0993583	9.756906	0.7142419	12.663585	7.5503516	5757.4775903224945
60	1919.3964	1794.9374	4950.3887	299.82623	2851.82	1516.2064	4772.0522	426.69446	1000.0	1000.0	239999	334.14923	155.63031	700.30646	46.287033	334.14865	155.63225	703.7204	46.351322	-334.12506	35.712257	1.387893	0.08950421	1.7429774	1.1337302	10.089254	0.7532693	13.134301	7.760354	5854.666148662567
61	3902.2603	1623.4442	4863.468	1090.6172	4767.9834	174.48862	5029.3604	4500.4937	1000.0	1000.0	243999	335.27036	156.97925	650.879	37.318302	335.2704	156.97946	652.3216	43.258614	-335.13025	37.5488	1.3486462	0.07028547	1.6088043	1.1333878	9.9985075	0.7364459	12.857466	7.550851	5950.714061260223
62	4256.378	953.4952	5020.3984	2646.226	4606.1377	761.6208	5098.228	2885.0073	1000.0	1000.0	247999	336.81927	155.90805	595.0379	14.215959	336.81876	155.90921	600.843	22.205038	-336.6652	33.42107	1.313507	0.07226949	1.5977558	1.0662748	9.875123	0.71825385	13.052148	7.7435007	6048.16724729538
63	4785.6855	154.36682	5032.223	4631.825	4191.9263	1233.5605	5190.3745	1208.3842	1000.0	1000.0	251999	337.3469	155.59836	603.02655	27.79054	337.3463	155.60037	596.88324	26.767694	-337.17984	33.993313	1.3242043	0.07132494	1.5705984	1.106002	9.882746	0.7154368	12.571864	7.593714	6151.937331199646
64	3743.8525	1676.6503	4917.78	869.6006	4068.9622	1271.8306	5061.2896	1450.0188	1000.0	1000.0	255999	338.1838	156.31406	569.46594	26.183413	338.18353	156.3143	583.0251	19.436752	-337.99957	32.35833	1.3130128	0.06698492	1.5709429	1.1113563	9.841949	0.7029574	12.6837	7.485481	6254.814121246338
65	4924.549	99.330055	5093.854	4840.2197	4750.378	856.35516	5248.358	2238.53	1000.0	1000.0	259999	339.91592	156.30302	596.3419	-10.252339	339.91565	156.30365	590.6517	-14.953472	-339.72394	33.841618	1.3304939	0.06690784	1.5939556	1.1165996	9.887568	0.70448774	13.682409	7.372679	6360.421491861343
66	4657.7793	721.50775	5147.671	3413.156	5159.727	102.983765	5345.488	4996.0923	1000.0	1000.0	263999	341.7694	156.4733	546.30457	-26.106201	341.76944	156.47452	548.0141	-21.963768	-341.56937	33.34275	1.312937	0.06673818	1.6282777	1.0996597	10.040756	0.73019123	13.734338	7.3636527	6463.961090326309
67	4984.2793	125.59356	5113.1055	4810.411	5145.723	180.52872	5360.379	4686.596	1000.0	1000.0	267999	343.834	156.71219	550.30896	-7.6622763	343.8336	156.71295	547.0114	0.7880254	-343.64325	34.41476	1.3284665	0.070191	1.6336972	1.098123	9.997215	0.73419565	12.792077	7.7096543	6563.818898200989
68	4784.983	315.78864	5145.9	4313.477	4635.382	1027.4341	5414.806	2447.7878	1000.0	1000.0	271999	346.18387	155.95056	563.2744	23.92544	346.18347	155.95146	554.9199	26.287096	-345.97684	33.49518	1.3215649	0.06384765	1.546874	1.1043428	10.037711	0.7321225	13.032305	7.317998	6663.050219297409
69	4941.939	205.5834	5245.3145	4666.5503	4709.3057	656.38965	5168.1616	3023.8828	1000.0	1000.0	275999	348.61368	156.24132	559.53625	1.7130759	348.61325	156.24257	560.541	18.885414	-348.3901	32.341007	1.316054	0.06799465	1.5756935	1.0705926	10.053545	0.7435111	13.245751	7.776922	6767.852555274963
70	5026.674	24.886097	5061.1367	5002.6343	4573.124	1217.4033	5238.435	1299.3658	1000.0	1000.0	279999	351.61655	156.16566	569.82	9.009952	351.61667	156.16643	569.66583	22.827526	-351.42212	32.471516	1.3417132	0.063507274	1.5649564	1.1142681	10.14044	0.7126495	12.987305	8.115753	6867.518101215363
